"Step","env: HALFCHEETAH - ep_info/Final_position","env: HALFCHEETAH - ep_info/Final_position__MIN","env: HALFCHEETAH - ep_info/Final_position__MAX"
"91999","185.61165937132412","170.25516029349203","199.22524457524037"
"92999","187.3561593566073","172.67815319978192","201.7748913864617"
"93999","188.0884048668965","173.27474684057046","200.8420616044639"
"94999","187.53189592127438","172.97684505841067","199.9296659677438"
"95999","189.10908128810058","175.3830704935149","199.63296481287395"
"96999","189.1351480464306","172.4995910149939","199.31970762212336"
"97999","189.4737277804482","174.20941708774345","198.50528728870472"
"98999","190.5790421278066","174.1215372792385","198.31896813426764"
"99999","192.85376597242325","176.50338876023795","201.37034682150377"
"100999","193.2194564519487","175.29124497393215","203.2280604112404"
"101999","194.28528999542868","175.0463459535388","204.58395254660329"
"102999","194.28555435875506","178.51944065662235","206.60097225803895"
"103999","194.34591455614455","177.40945093491635","205.46979598127132"
"104999","195.8153707904234","179.81221132188637","206.85133133671985"
"105999","197.3885062908205","180.12729802443053","211.0452281393454"
"106999","196.87760647916053","180.6714438979324","210.29844911465813"
"107999","199.52879368633592","182.11382549847536","213.79244680942182"
"108999","198.42559346482454","179.52995736228416","213.27411651809425"
"109999","200.42347080913092","181.63763752558597","216.31490015110936"
"110999","201.29643703435818","184.30057115531096","216.00514636516507"
"111999","201.5370819494251","186.25731960529302","217.28934122076808"
"112999","202.2947634365678","186.72860094041974","215.05217497284704"
"113999","204.27427902604097","186.09340878885865","219.72172669369547"
"114999","205.04235100077844","185.408109385595","221.38001811467086"
"115999","204.20981643302744","185.81439230066016","220.8268710442201"
"116999","205.40253012626263","186.16659622664415","223.40755142218512"
"117999","205.09284625480473","189.14094325513648","219.39492818308653"
"118999","207.76775094399355","190.1431809001549","225.20271644233785"
"119999","208.4126210347866","192.37171602806785","229.036995799858"
"120999","207.6497557149763","189.38057099406367","223.443563288636"
"121999","209.23778899209765","191.1243565194735","229.8846572981024"
"122999","210.81076011615278","190.1584072834296","231.43677817468463"
"123999","209.64706006898305","189.95163493880293","230.16968621644392"
"124999","211.65119713203558","190.9785843477048","233.95650108643684"
"125999","212.3915180660626","191.88977704086435","235.04135851615243"
"126999","212.5487570902463","188.7850966005003","238.56957094843003"
"127999","213.79266811984795","188.4655943021933","243.411017314898"
"128999","187.03942756774134","107.06236335249565","227.76651979059554"
"129999","214.1621975060112","188.87584671436932","240.42811455150033"
"130999","215.58576195227997","188.85687054784194","248.59646180718053"
"131999","218.75228039011523","190.401913584903","251.37092057626262"
"132999","218.88366448184735","190.41647430789843","251.67558306226834"
"133999","219.0451126684271","192.31932178753482","255.45448910392716"
"134999","219.62326074438664","191.21910242202358","256.1945675779836"
"135999","221.2232414118861","191.0368292209241","257.4591340379986"
"136999","223.02328800597994","190.09583877057747","264.4054871389837"
"137999","224.4568029714987","192.15813916388223","266.97382990823274"
"138999","225.11646399924774","192.43437737611987","267.4882189988584"
"139999","226.09395188710013","191.35394758974505","271.6003625591674"
"140999","227.65284857887232","192.49325768683485","273.20989422221663"
"141999","228.47324265118928","192.6794166098154","274.4947047832051"
"142999","230.61880910246433","192.7970782934241","280.36079114694917"
"143999","231.45066686635246","194.6126361357947","278.17852573090136"
"144999","230.1229970650435","193.9511691948327","277.79793149245023"
"145999","230.36366891249364","193.28364155192466","272.44560621796995"
"146999","232.9230720118635","193.09891283116303","280.223528434595"
"147999","233.8807326385833","193.66526510831486","280.65077499922563"
"148999","232.54198710742926","195.30172642123233","278.6642554217795"
"149999","234.01622006423264","196.6332821708421","278.61079039548275"
"150999","236.002502501684","196.2585442432953","284.66051197139564"
"151999","237.02576514209323","195.26125127290396","286.1980981532556"
"152999","238.33756672973533","198.00159274670605","286.7672122659325"
"153999","238.6523977891646","198.8364834689165","287.553147813278"
"154999","239.52251265254208","201.37844678234728","284.40017708375996"
"155999","241.02170098103497","198.28797222682937","284.6065419047103"
"156999","240.23074878894076","196.16895041491975","292.05634203162344"
"157999","240.1028400344867","199.3184648059477","279.60634973578146"
"158999","240.1248616377574","200.76463330498854","288.4534052924771"
"159999","242.88142469658152","198.82687172318694","296.29548470516744"
"160999","243.4963790713802","198.7134671446382","293.9475757208207"
"161999","241.90952286074557","200.97307554128724","282.9178312537758"
"162999","246.36846813223292","199.1449364163205","294.25176876463246"
"163999","244.05660753885087","197.87220734894916","291.78189661877667"
"164999","246.31054956171266","199.31127139331662","296.3499399100825"
"165999","244.87628697330737","201.17678533909938","290.44930061269656"
"166999","246.98620703631232","200.90334006419883","297.3006607508415"
"167999","244.998360331646","204.31150019105567","287.5377393897812"
"168999","249.2351928801433","201.75367260059406","295.6572358410572"
"169999","251.48058070497981","207.17981058170813","299.48496843809374"
"170999","250.3254831661971","206.72320447677671","298.1011095126094"
"171999","250.07991429965554","204.98997878660194","298.21448632593246"
"172999","250.25801992389225","206.3680740596667","296.77163621772024"
"173999","252.87680904889345","204.56762993924363","299.62071058717123"
"174999","252.53768452125013","205.90666694311818","296.5721889770851"
"175999","255.28035559643695","204.87833654875814","305.3594414484934"
"176999","253.0414999804017","203.57866533666692","297.5762516520784"
"177999","255.73079631517982","202.78658341523257","304.1465680523846"
"178999","256.71144128367945","206.2040029048686","301.1411140137139"
"179999","256.09714040520373","209.03801124905638","298.8346499120651"
"180999","258.19148155782125","205.80372212016565","305.60531901769366"
"181999","259.6486276550287","205.99015734293744","303.6821219191185"
"182999","262.7745063912763","206.40759632363904","313.4979880727657"
"183999","262.063502436067","206.04920111250598","304.0309168650725"
"184999","262.8970042471156","204.28377207622768","307.4297413627532"
"185999","264.77021183364366","207.41521358203042","310.61657759076337"
"186999","266.65315573611025","205.3827664031896","308.37377144034906"
"187999","262.81833653474956","205.03509126739755","305.59899457833444"
"188999","267.3935587492796","205.58796369345313","310.58426125098737"
"189999","266.53366037217427","205.98536096234045","312.0125020488461"
"190999","266.3731985718344","205.7071983161293","312.31103733182096"
"191999","270.2390341188403","206.6201998956557","317.17288962691805"
"192999","268.1475200816022","206.72407961326985","314.7493208722029"
"193999","269.9289051833791","202.8133834472021","322.29697002678427"
"194999","273.33892203050635","208.09422593277466","327.39519446737245"
"195999","271.22953589395485","207.38789499050665","323.9675867024429"
"196999","273.50147512575825","206.52846284448836","326.70837357945004"
"197999","273.68507854797315","208.143080274144","330.1016132973478"
"198999","275.7356162163895","209.42466954969936","325.8775260041853"
"199999","274.03718789275","208.109551308371","329.35107333504044"
"200999","275.1764755065202","209.5468621166818","323.8897038386366"
"201999","274.500900686891","209.42030353798168","328.1640640448569"
"202999","275.48855139308125","210.53096238528028","329.0576667455203"
"203999","277.6243957788025","214.09518044725797","328.044020466485"
"204999","276.4602353340209","211.10061953292873","327.5888977812596"
"205999","277.95394556135096","216.92576004691966","322.89545490942237"
"206999","280.45474437829097","210.1618419854916","332.5357237837121"
"207999","278.67535749563706","210.52959708683943","328.96208745226346"
"208999","279.72953890484985","214.42290208656723","330.3367769098481"
"209999","278.5729255985197","215.9583475606745","331.31901441929665"
"210999","278.8135056095047","213.4786394681127","333.81066445343725"
"211999","279.94520744211434","213.70760186529813","329.3823792255985"
"212999","281.96270375245973","210.91480919893527","335.4438384514237"
"213999","282.04359605755116","215.05385788697203","334.7344615074226"
"214999","281.6346689731934","215.5631882003689","333.1954586143331"
"215999","282.9791923654129","213.481205553991","330.73704566337636"
"216999","282.873240233278","213.00124492182044","334.68217495732455"
"217999","282.17404094834455","212.48940257016469","336.00713754420127"
"218999","281.558615729923","212.8443768643216","330.80867140398567"
"219999","283.4209388459029","214.0240236204289","332.2450941919816"
"220999","283.98300168963","212.56353309012192","331.8169730726097"
"221999","284.53290175506373","214.63406999351366","334.10675318812747"
"222999","284.29489937353173","214.19693032106034","333.0371979980413"
"223999","283.61429599171095","214.18184746647916","336.9119443690249"
"224999","284.17681661337326","212.20075062261375","333.52072564589713"
"225999","288.09312679176105","212.86706770824912","339.06780220749266"
"226999","287.28436194604313","215.9173881648917","335.5935741269002"
"227999","284.81148910755945","212.70063516581578","336.52540313471366"
"228999","287.42217684272714","213.5120099612659","336.4217380762371"
"229999","284.46496004722593","210.35353778642187","339.13314309055363"
"230999","286.8699075096811","213.79814447578053","336.28275509929415"
"231999","288.14577500338817","211.67021077103922","341.66255911443164"
"232999","288.19670337000105","211.08376861602935","339.87625112114466"
"233999","288.39275663023693","214.2747526820253","339.73520282632904"
"234999","286.99257830412705","209.10123354465168","339.7040697825748"
"235999","290.3001137232107","212.5164500044057","343.8065234226512"
"236999","290.4930495255482","214.5946601778167","342.4036966235098"
"237999","287.70484484759646","214.13605119270397","338.1831364549689"
"238999","289.53975057901096","215.4693876397475","344.2178977797309"
"239999","289.1760961569101","211.55075973911477","338.67760892610704"
"240999","290.4617459881112","215.92846301479318","339.1205592057646"
"241999","290.67190046776057","213.80600625155063","343.6600860973306"
"242999","290.75543502013255","212.53510367081148","345.9108525107565"
"243999","291.4009671366315","214.29669921589112","346.95015164678904"
"244999","292.0292253962954","217.4729912227534","350.8917319828084"
"245999","289.48247858393586","216.0733010082369","338.6728741027396"
"246999","293.0416492267732","216.7631763468566","348.44338958529937"
"247999","290.15313641799816","215.19326594967868","351.0355156387789"
"248999","290.0222453458713","214.5988211663364","343.96328466078603"
"249999","292.98993735977155","216.7252764315692","347.51861208104947"
"250999","290.99239380328606","217.2617583824231","351.7350740789966"
"251999","291.3614002545247","215.52362535353558","350.99689919635347"
"252999","289.5303421765941","212.34148478721875","342.80541717207774"
"253999","292.55013462653227","216.187515037818","351.31148004850445"
"254999","293.31376650808954","217.35399217633386","349.3294162177135"
"255999","293.79731947628363","220.06914579918197","349.1221305495014"
"256999","291.6857053695901","215.54342114323512","343.649192857018"
"257999","293.3475014744272","217.01413320095537","347.68367998776154"
"258999","291.69885486686405","215.28975729740696","346.6518853678418"
"259999","294.07855792882026","215.80656949068333","349.05947734108526"
"260999","293.7898047214214","217.18214895883284","350.44494047108884"
"261999","235.75593552949672","61.150818822522034","342.5361149648558"
"262999","292.5336248345044","216.5706361695188","347.54445518265135"
"263999","292.1367287482454","218.32505878230003","344.94157966534686"
"264999","291.0749189168663","217.62769432806132","342.6374758579958"
"265999","292.401825942576","218.25093251001758","348.5354425136017"
"266999","291.257757295596","219.51256536146488","341.24381466507015"
"267999","292.50667157005927","218.32174817825185","347.00416861748295"
"268999","291.7886446758956","219.10694443989354","342.94418958396227"
"269999","292.79862004425866","222.6037489731955","343.51136975387084"
"270999","292.5380708948761","220.0742701015401","348.52646587702463"
"271999","292.05386502331396","220.38837112652385","344.1519002081425"
"272999","289.2361941901836","218.3365694737967","336.0857002721211"
"273999","290.4764452274879","222.06018347719092","350.0980805187163"
"274999","296.19059457084734","222.99596009745602","352.4480328270374"
"275999","294.8843213857617","221.24093056583553","349.2932792611703"
"276999","292.79431571749683","218.88795300572096","343.67270904033484"
"277999","294.7711509311591","218.39731660123837","349.63265654094306"
"278999","293.8574593367793","218.7664910680122","345.8632695734702"
"279999","291.4465856461282","217.03839699561132","347.34156952573625"
"280999","294.2767956586546","218.29448562586145","353.80507065398456"
"281999","294.063019083705","218.2372558140241","351.69085263630313"
"282999","292.54265769529604","220.60148297710938","346.4900867330856"
"283999","291.98258435822015","218.0428480259647","341.51576264774195"
"284999","294.86834196507914","220.41495721320933","348.9232631249481"
"285999","293.96296243317977","219.62870102036388","347.6864555314588"
"286999","294.1272050062769","218.1966328454954","346.56894158200555"
"287999","290.2329927213067","206.5660911913981","345.75473849492187"
"288999","293.19649972023046","216.6776113379185","346.3384264425595"
"289999","293.52719093310156","218.34515696479974","347.68806252017174"
"290999","295.0848634676225","220.42841169870158","349.36470070475286"
"291999","294.4536637391113","219.59032953048265","346.9734058484286"
"292999","292.0425164669362","221.56649183913194","341.5482275192298"
"293999","294.8972347689413","223.46750694513452","347.9626363609164"
"294999","296.27946308184454","224.0361325400837","348.57972307644104"
"295999","293.7804856785091","222.55909618545314","342.1774807989438"
"296999","296.6885920572352","222.14776539725946","353.9600152520162"
"297999","297.59984204324667","222.4608762498826","354.84121237737884"
"298999","297.0887654331188","223.9568639446804","349.0215020394252"
"299999","300.37293307855197","226.92018659295582","351.4428691966816"
"300999","294.72904430290345","219.68870733579368","351.81125667813603"
"301999","295.6442951119059","219.51191424753347","346.9099589755495"
"302999","296.7457089035716","222.44986141678598","348.2795148194054"
"303999","297.09472677676445","223.00517562368714","350.9668883179962"
"304999","299.30714431624267","224.15390250791904","355.1322828266409"
"305999","297.57662209720684","225.94243140721719","349.52716247551047"
"306999","300.06896908519144","224.1455637511047","354.1692508927963"
"307999","298.97041378735","224.98290563892508","353.0573742271207"
"308999","300.43079746504327","223.5058820356714","355.6908556037913"
"309999","299.5163959348597","222.2919758723562","355.3683348537689"
"310999","298.43427609256315","220.5511118914859","353.21968024696605"
"311999","300.4054142197902","222.25149846323544","354.9847936156889"
"312999","298.03915786630824","219.9037178117831","355.83452589928146"
"313999","295.29875795006564","220.70973015434834","350.92353316079937"
"314999","299.2085783766978","220.67090338678366","353.27117027924294"
"315999","300.3373328793019","223.50166815868607","356.1368849479101"
"316999","296.6891474892294","222.80220278047304","361.87617174014605"
"317999","301.5111732704647","222.58492225424973","358.7000675006563"
"318999","299.51339592729255","217.05833380670018","356.35508411559533"
"319999","302.00402864373535","219.97447091386647","358.2991996875974"
"320999","301.9004580671009","221.53671813268477","362.1847785531671"
"321999","301.8380040180185","223.67757830853023","357.50458994407205"
"322999","301.02690410567567","220.80512224163564","359.4106032382228"
"323999","300.4907790586","223.36480216300558","359.50365324598204"
"324999","302.36456130829276","220.1845779645235","365.044831078761"
"325999","301.0540783816789","212.9781816132016","362.7195513393381"
"326999","301.77593843808836","220.08877787697224","368.8958991938926"
"327999","303.01895096018626","221.90184084261284","364.4390308581289"
"328999","304.7996081018237","222.4815428525304","367.10258869157735"
"329999","300.75617383018187","215.88815865974578","359.52929831655894"
"330999","301.8289989643465","220.28480308412622","367.3489339304237"
"331999","303.8943332281969","220.51605163724489","374.99410555046825"
"332999","301.55432969648075","220.1563608565711","366.3701381621007"
"333999","303.3365411865426","223.0635543136196","368.5668555723626"
"334999","304.7698793313799","221.447325246607","371.34807714303537"
"335999","301.14730715322366","220.28672189807318","371.0100055941608"
"336999","303.88918045231924","220.74819944096672","378.45478428409984"
"337999","303.25512892854186","218.3391975262483","372.48465514095614"
"338999","302.7939610219768","221.6398006344241","379.1913776397403"
"339999","303.18330227838266","219.69436013171082","375.76284227846645"
"340999","302.65569190472235","220.00478445814045","374.87193017696546"
"341999","304.70043517511687","218.98399825215293","378.57574550643164"
"342999","303.6919310187207","219.81769074075115","375.8689300998016"
"343999","302.36537213129776","218.5836648629363","369.25195752620795"
"344999","302.34252858551616","218.59563693603363","377.15693687667846"
"345999","301.5672999037319","218.73804387595357","369.31221451471504"
"346999","296.98145807880553","218.27849380742833","354.22626473224085"
"347999","299.9234912117298","217.48917125254752","357.6130109134811"
"348999","299.29059295402925","221.04849528910563","363.54663389068463"
"349999","296.9368649238655","218.44038935754477","354.08926967653196"
"350999","296.0896629915696","220.73018522478307","352.41027283149594"
"351999","295.4285140880237","219.5708885997897","354.27145367196806"
"352999","256.52185021929074","142.89376905133102","352.8911079413644"
"353999","286.7497404291681","217.9420463053168","342.56872574156006"
"354999","298.4042973589185","220.66978391740372","352.71135342032215"
"355999","293.69514166954946","218.38010242719423","355.01764065040175"
"356999","294.35849355899944","217.6599310067001","352.6249290662468"
"357999","301.2118442441069","221.5599281400451","358.8226356208746"
"358999","298.6138290487628","221.79309692050222","359.4559758025237"
"359999","301.82715586483243","219.61961890338412","361.09165910289835"
"360999","305.31161420782547","221.16079143646056","372.352472523603"
"361999","297.69636432898676","220.1186280983914","353.58748720960835"
"362999","300.5670735831638","219.02945309245175","361.027738797698"
"363999","302.51287242045316","222.06182150670406","367.38095210526274"
"364999","304.84799241365727","220.21204421548438","374.0838426247835"
"365999","305.2680549111175","222.91162016821485","378.69654170657213"
"366999","303.08171724681335","221.95470122375394","366.2367173309132"
"367999","302.58622415226785","222.22521308370818","369.72803470036683"
"368999","302.72864140607305","224.7361426552813","370.65371288981595"
"369999","302.61691936486216","222.63966417420932","370.18767560999953"
"370999","303.65651704546434","223.06175159810678","367.14073657076113"
"371999","306.4393272385346","223.20198986112007","375.95391825442647"
"372999","304.5543246474107","223.19759869274833","375.2838644128146"
"373999","303.4955674358314","221.264118397093","380.6026178718877"
"374999","305.8138943531174","222.33337046807708","377.8959384554486"
"375999","306.03085753816583","223.33530132200409","376.6176201774978"
"376999","305.927663320103","224.79899016618774","370.31271216735314"
"377999","306.9198717274343","223.26330206196144","378.0950495354983"
"378999","307.895311155209","223.87718534528713","380.31154403731705"
"379999","309.8469955588051","224.02932533259278","385.1485979139928"
"380999","307.073380531017","221.23994130039975","380.5727017641685"
"381999","307.7128009297937","219.02135729222","386.14845815748805"
"382999","308.2807606056562","222.33825016951536","381.8922187252246"
"383999","307.1510273637561","224.80210616095832","376.72507672408983"
"384999","307.9299800015914","221.9350195127513","385.94339837413963"
"385999","309.27060999347776","221.24111093155724","390.9484721117701"
"386999","310.56132902657544","224.58205208435947","393.8724194230941"
"387999","308.5790848327093","223.68895286584348","391.91950697548936"
"388999","310.5959600590614","222.97377335586634","391.3916965771208"
"389999","310.24928754835537","222.2651034246317","389.4674523288304"
"390999","308.3375152191699","222.13772877691838","382.21254247276573"
"391999","312.2094713621922","223.7261762680385","394.39325251004954"
"392999","313.280830548352","224.95264397098526","397.4822347953693"
"393999","311.8880201904783","223.6778764817292","393.6748472820921"
"394999","311.422391165057","222.0510961185592","391.01990661880126"
"395999","313.38015586177704","223.49306761443242","406.4759839425852"
"396999","315.0163029914851","223.3015911495928","400.241339001777"
"397999","314.3606032808711","223.2234482394656","398.3983943052852"
"398999","316.49552896100533","222.14535441767853","408.3062292981439"
"399999","316.1960259003102","222.34936238786102","406.756246758977"
"400999","316.26625365612233","222.79175384015926","402.34965357504075"
"401999","314.40277310302264","222.32612176325824","402.1241666755923"
"402999","317.60438272881004","224.28846197093446","410.91450400338323"
"403999","315.88526579699897","224.90023558453618","403.64566653693856"
"404999","318.1962610925785","223.4079345162067","406.84027562930964"
"405999","316.79440605186346","225.83467222113183","403.2003468890109"
"406999","315.5497196356178","222.52581800848105","407.8929590498354"
"407999","315.7203762138724","223.28281873087073","407.07998097693866"
"408999","315.79475827269164","221.77209658496866","415.9826133050416"
"409999","313.965136734665","221.61883083480737","414.36438824926785"
"410999","314.59120455177344","221.64052717756678","407.7164676733581"
"411999","314.893708049646","221.000173685151","412.11538487587217"
"412999","317.4541670977127","226.55455799875045","416.453215623712"
"413999","318.1094024839252","223.343466991442","414.99466633564236"
"414999","315.5957646824137","223.81127081079555","416.9344817118564"
"415999","317.8217049905746","224.04132185321353","411.57025668711117"
"416999","317.8289640265433","224.12786773957606","407.8194430070564"
"417999","317.4848513797933","222.28752540011567","415.56935108895823"
"418999","315.86084935580425","224.97860758656222","404.50681101182823"
"419999","315.1954918546991","224.65681782028173","412.3720787296682"
"420999","314.46117059722826","223.48868505243954","415.1577986633988"
"421999","317.28968690982776","222.42771810206924","417.88683132951826"
"422999","314.8406798928621","224.08978638856127","406.7251665772535"
"423999","315.9604516435239","224.676706619698","415.67246662406257"
"424999","317.5965240914344","223.79424570000484","422.890041549916"
"425999","313.62344589740235","225.11369065639136","409.7674433418359"
"426999","312.6581152713002","225.0929165080347","417.67255869789057"
"427999","322.3895650175981","224.3983540002361","420.0242900494666"
"428999","319.1389494933544","223.54310061108723","423.966764097956"
"429999","312.743535787437","222.35082687352906","409.3450402235659"
"430999","320.07115229085287","223.85954654420837","424.16330423958084"
"431999","313.30406504516515","220.9897413475405","407.2537626527052"
"432999","317.34369070802654","225.58463289735386","416.9489150774347"
"433999","312.05077365169393","222.74126884391254","399.30714550950574"
"434999","313.449248707458","223.3673086862335","405.3541989679617"
"435999","308.28222860730773","224.01010121523075","375.18184049519465"
"436999","314.84664348291","222.593415894003","397.2635550073256"
"437999","307.2196400171026","224.06586106676863","368.756267084871"
"438999","309.9639409019292","222.78225237042707","387.0873746401548"
"439999","319.6030026964533","224.3545571820727","421.4981100867855"
"440999","316.3220967023253","223.37651152056935","407.89438616105394"
"441999","315.13710634562455","225.00694022661256","388.6750205200873"
"442999","314.26125922559396","224.43117385269085","399.0900359684177"
"443999","315.19547265061965","223.90494360018184","401.0316854944784"
"444999","319.14453809875107","224.2129288110941","413.61028910032417"
"445999","314.45924972315953","223.5612503729682","398.5317980668022"
"446999","313.56538768011694","223.35050755229244","394.70341963722603"
"447999","317.1141292430351","224.0559019060292","409.77451747500953"
"448999","316.39854327663863","223.8683262033151","410.8843376336407"
"449999","320.3911816532051","224.18155027962246","413.3499163997357"
"450999","317.5024734285031","223.81387966693424","402.7215464054537"
"451999","322.11569518501733","223.3421342470477","422.2444528369368"
"452999","314.9682184284975","222.55381175161182","400.06434110316036"
"453999","317.9471220815981","222.73622482692883","412.40341293385745"
"454999","321.3433191849195","224.67234278323227","423.5080723492431"
"455999","321.8792132351932","223.4297074155062","422.1718680360667"
"456999","316.47451977062485","225.13444282708303","409.61357580809613"
"457999","321.1389742092318","222.63161982979483","417.5793062057925"
"458999","317.07077531379565","225.9261661658923","403.55200776566437"
"459999","319.34006873726247","224.1306749725851","423.1672741439792"
"460999","321.3753602377753","225.70347840766567","423.16862012228466"
"461999","321.64941421411834","223.75108414712076","423.46998160561975"
"462999","320.32078920727713","223.0175675734558","411.76235802438737"
"463999","320.095379095569","223.4436697406261","403.2512063336084"
"464999","321.8803458912738","223.51470433217744","409.5858744608604"
"465999","322.99614879725925","224.49416329743846","416.51328126297136"
"466999","323.29013532226986","225.1100659265479","430.5046442252162"
"467999","321.21242581410854","224.0395772859379","396.5498653206409"
"468999","322.21475991881204","223.66019843807135","411.0298720127798"
"469999","319.69961370692556","221.68315209022202","414.19177348874473"
"470999","321.50576324044806","222.88297051196287","411.2662058119803"
"471999","323.3365874675174","222.20514029939","416.4986229620855"
"472999","324.35864475009714","223.11895080486065","408.31902566052617"
"473999","323.328751662012","222.22813192383447","429.5107580639915"
