"Step","env: HALFCHEETAH - lambdas/component_0","env: HALFCHEETAH - lambdas/component_0__MIN","env: HALFCHEETAH - lambdas/component_0__MAX"
"135200","0.688537883758545","0.6394951939582825","0.7391285300254822"
"135300","0.6886993765830993","0.6397090554237366","0.73921138048172"
"135400","0.6888597965240478","0.6399205923080444","0.7392926216125488"
"135500","0.6890185594558715","0.6401304602622986","0.7393739223480225"
"135600","0.6891761302947998","0.6403389573097229","0.7394554615020752"
"135700","0.6893321394920349","0.640544056892395","0.7395340800285339"
"135800","0.6894865036010742","0.6407478451728821","0.7396127581596375"
"135900","0.6896398544311524","0.6409512162208557","0.7396914958953857"
"136000","0.6897917985916138","0.6411513090133667","0.7397693395614624"
"136100","0.6899746179580688","0.6413622498512268","0.7398778796195984"
"136200","0.690155565738678","0.6415717601776123","0.7399871349334717"
"136300","0.6903347253799439","0.641777515411377","0.740096390247345"
"136400","0.6905125141143799","0.6419825553894043","0.7402018308639526"
"136500","0.6906884789466858","0.6421865224838257","0.7403079271316528"
"136600","0.6908634543418884","0.6423868536949158","0.7404139637947083"
"136700","0.691035783290863","0.642585277557373","0.7405165433883667"
"136800","0.6912070035934448","0.6427837014198303","0.7406190633773804"
"136900","0.691377055644989","0.6429792642593384","0.7407225966453552"
"137000","0.6915454983711242","0.6431732177734375","0.7408232092857361"
"137100","0.6917401194572449","0.6433713436126709","0.7409549355506897"
"137200","0.6919333100318908","0.6435691118240356","0.7410869598388672"
"137300","0.6921240448951721","0.6437639594078064","0.7412160038948059"
"137400","0.6923134684562683","0.6439568400382996","0.7413449883460999"
"137500","0.6925008773803711","0.6441498398780823","0.7414716482162476"
"137600","0.6926872968673706","0.6443389058113098","0.7415981888771057"
"137700","0.692871356010437","0.6445268988609314","0.7417236566543579"
"137800","0.6930538773536682","0.6447136998176575","0.741845965385437"
"137900","0.6932348012924194","0.6448980569839478","0.7419697046279907"
"138000","0.6934143900871277","0.6450815200805664","0.7420918941497803"
"138100","0.6936160922050476","0.6452680230140686","0.7422405481338501"
"138200","0.693816089630127","0.645453155040741","0.7423872351646423"
"138300","0.6940143346786499","0.6456361413002014","0.7425333261489868"
"138400","0.6942107558250428","0.6458176970481873","0.7426772713661194"
"138500","0.694405198097229","0.6459978222846985","0.7428191304206848"
"138600","0.6945983648300171","0.6461758613586426","0.7429623007774353"
"138700","0.6947890162467957","0.6463521718978882","0.7431015372276306"
"138800","0.6949784994125366","0.6465277671813965","0.7432409524917603"
"138900","0.6951658368110657","0.6467004418373108","0.743377149105072"
"139000","0.6953524947166443","0.6468726396560669","0.743514358997345"
"139100","0.6955580711364746","0.6470434069633484","0.7436768412590027"
"139200","0.6957621812820435","0.6472147703170776","0.7438369393348694"
"139300","0.6959643006324768","0.6473832726478577","0.7439962029457092"
"139400","0.6961647033691406","0.6475507616996765","0.7441532611846924"
"139500","0.6963634371757508","0.6477174162864685","0.7443106770515442"
"139600","0.6965597867965698","0.6478808522224426","0.7444638609886169"
"139700","0.6967544794082642","0.6480441689491272","0.7446171641349792"
"139800","0.6969479322433472","0.6482051610946655","0.7447689175605774"
"139900","0.6971391916275025","0.6483654975891113","0.7449195384979248"
"140000","0.6973297834396363","0.6485245227813721","0.7450690865516663"
"140100","0.697535490989685","0.6486762762069702","0.7452455163002014"
"140200","0.6977392435073853","0.648828387260437","0.7454212307929993"
"140300","0.6979408621788025","0.6489773988723755","0.7455934286117554"
"140400","0.6981410384178162","0.6491268277168274","0.7457662224769592"
"140500","0.6983392477035523","0.6492739319801331","0.7459363341331482"
"140600","0.6985357761383056","0.649419367313385","0.7461053133010864"
"140700","0.6987304091453552","0.6495646238327026","0.746271550655365"
"140800","0.6989232659339905","0.6497071385383606","0.7464371919631958"
"140900","0.6991146326065063","0.649850070476532","0.7466017603874207"
"141000","0.6993040800094604","0.6499891877174377","0.7467644810676575"
"141100","0.699504041671753","0.6501191258430481","0.7469516396522522"
"141200","0.6997024774551391","0.6502460837364197","0.7471388578414917"
"141300","0.6998987793922424","0.6503728628158569","0.7473224997520447"
"141400","0.7000933170318604","0.6504979133605957","0.7475056052207947"
"141500","0.7002859950065613","0.6506226658821106","0.747685432434082"
"141600","0.7004772305488587","0.6507458686828613","0.7478657960891724"
"141700","0.7006663799285888","0.6508675217628479","0.7480427026748657"
"141800","0.7008543014526367","0.6509888768196106","0.7482189536094666"
"141900","0.70103999376297","0.6511083841323853","0.7483923435211182"
"142000","0.7012246727943421","0.6512274742126465","0.7485659718513489"
"142100","0.7014152526855468","0.6513313055038452","0.7487579584121704"
"142200","0.7016039490699768","0.6514346599578857","0.7489491105079651"
"142300","0.701790964603424","0.6515361666679382","0.7491376996040344"
"142400","0.7019763469696045","0.6516379714012146","0.7493242025375366"
"142500","0.7021596550941467","0.6517378091812134","0.7495089769363403"
"142600","0.7023419380187989","0.6518377065658569","0.7496931552886963"
"142700","0.7025217056274414","0.6519355177879333","0.7498747110366821"
"142800","0.7027008175849915","0.6520335674285889","0.7500545978546143"
"142900","0.7028773546218872","0.6521300077438354","0.7502321004867554"
"143000","0.703053081035614","0.6522253155708313","0.7504101991653442"
"143100","0.7032261967658997","0.652285099029541","0.7506002187728882"
"143200","0.7033985376358032","0.6523450016975403","0.7507897019386292"
"143300","0.7035682439804077","0.6524033546447754","0.7509758472442627"
"143400","0.7037370324134826","0.652462363243103","0.7511611580848694"
"143500","0.703903603553772","0.6525194644927979","0.7513436675071716"
"143600","0.704069447517395","0.6525770425796509","0.7515263557434082"
"143700","0.7042337775230407","0.652633786201477","0.7517058253288269"
"143800","0.7043959498405457","0.6526899933815002","0.7518841028213501"
"143900","0.7045573115348815","0.6527462601661682","0.7520598769187927"
"144000","0.7047162532806397","0.6527998447418213","0.7522357702255249"
"144100","0.7048704385757446","0.6528167724609375","0.7524211406707764"
"144200","0.7050241112709046","0.652834951877594","0.7526072263717651"
"144300","0.7051753282546998","0.6528508067131042","0.7527902722358704"
"144400","0.7053260684013367","0.6528674960136414","0.7529721856117249"
"144500","0.7054749846458435","0.6528852581977844","0.7531508207321167"
"144600","0.7056220173835754","0.652900218963623","0.7533295750617981"
"144700","0.7057687044143677","0.6529165506362915","0.7535062432289124"
"144800","0.7059136867523194","0.6529338359832764","0.7536811828613281"
"144900","0.7060571789741517","0.6529489159584045","0.7538537383079529"
"145000","0.7061991810798645","0.6529635787010193","0.7540253400802612"
"145100","0.7063318967819214","0.6529322266578674","0.7542070150375366"
"145200","0.706463634967804","0.6529009342193604","0.754389226436615"
"145300","0.7065937399864197","0.6528710126876831","0.7545680999755859"
"145400","0.7067233443260192","0.6528421640396118","0.7547466158866882"
"145500","0.7068511605262756","0.6528110504150391","0.7549217343330383"
"145600","0.7069778442382812","0.6527810096740723","0.7550967335700989"
"145700","0.7071040749549866","0.6527529358863831","0.755269467830658"
"145800","0.7072285056114197","0.6527248620986938","0.755440890789032"
"145900","0.7073515295982361","0.652694582939148","0.755610466003418"
"146000","0.7074740767478943","0.6526651978492737","0.7557780146598816"
"146100","0.7075795531272888","0.6525790095329285","0.755955696105957"
"146200","0.7076856017112731","0.6524947285652161","0.7561335563659668"
"146300","0.7077900409698487","0.652411699295044","0.7563084959983826"
"146400","0.7078936100006104","0.6523289680480957","0.7564829587936401"
"146500","0.70799560546875","0.6522446274757385","0.7566535472869873"
"146600","0.7080973744392395","0.6521618962287903","0.7568250298500061"
"146700","0.7081979393959046","0.6520808339118958","0.7569933533668518"
"146800","0.7082977056503296","0.6520007848739624","0.7571612596511841"
"146900","0.7083970427513122","0.6519226431846619","0.7573258876800537"
"147000","0.7084940075874329","0.6518426537513733","0.7574900388717651"
"147100","0.708572256565094","0.6517059206962585","0.7576642036437988"
"147200","0.7086488127708435","0.6515705585479736","0.7578362822532654"
"147300","0.7087253451347351","0.6514368653297424","0.7580077052116394"
"147400","0.7088013410568237","0.6513046026229858","0.7581765651702881"
"147500","0.7088762521743774","0.6511740684509277","0.7583436369895935"
"147600","0.7089510560035706","0.6510450839996338","0.7585099935531616"
"147700","0.7090237259864807","0.6509134769439697","0.7586742043495178"
"147800","0.709097170829773","0.650783360004425","0.7588382363319397"
"147900","0.7091681122779846","0.6506545543670654","0.7589980959892273"
"148000","0.7092392086982727","0.6505264639854431","0.759158730506897"
"148100","0.7092850565910339","0.6503354907035828","0.7593202590942383"
"148200","0.7093309760093689","0.6501461267471313","0.7594791650772095"
"148300","0.7093762993812561","0.6499584913253784","0.7596378922462463"
"148400","0.7094206809997559","0.6497727036476135","0.7597942352294922"
"148500","0.7094650030136108","0.6495886445045471","0.7599484920501709"
"148600","0.7095094561576843","0.6494064331054688","0.7601032257080078"
"148700","0.7095529317855835","0.649225652217865","0.7602546811103821"
"148800","0.709596049785614","0.6490467190742493","0.7604062557220459"
"148900","0.7096385478973388","0.6488690376281738","0.7605545520782471"
"149000","0.7096802711486816","0.6486918330192566","0.7607019543647766"
"149100","0.7096930503845215","0.6484418511390686","0.7608506679534912"
"149200","0.7097056865692138","0.6481940150260925","0.7609961628913879"
"149300","0.7097180008888244","0.6479479074478149","0.7611420154571533"
"149400","0.7097311019897461","0.6477039456367493","0.7612860798835754"
"149500","0.7097431540489196","0.6474618315696716","0.7614275813102722"
"149600","0.7097550511360169","0.6472217440605164","0.7615699172019958"
"149700","0.7097662925720215","0.6469835042953491","0.7617087364196777"
"149800","0.7097783565521241","0.6467472314834595","0.7618473172187805"
"149900","0.7097903370857239","0.6465126276016235","0.7619850635528564"
"150000","0.7098010301589965","0.6462786197662354","0.7621195912361145"
"150100","0.7097808480262756","0.6459733247756958","0.7622507810592651"
"150200","0.7097606539726258","0.645670473575592","0.762378990650177"
"150300","0.7097404956817627","0.6453697085380554","0.7625057101249695"
"150400","0.709721314907074","0.6450737118721008","0.7626338005065918"
"150500","0.7097020149230957","0.6447820067405701","0.7627585530281067"
"150600","0.709683609008789","0.6444922685623169","0.7628823518753052"
"150700","0.7096653699874877","0.64420485496521","0.7630062103271484"
"150800","0.7096465229988098","0.6439192891120911","0.7631266117095947"
"150900","0.7096277117729187","0.6436361074447632","0.7632476091384888"
"151000","0.7096079349517822","0.6433528065681458","0.763368546962738"
"151100","0.7095497846603394","0.6429691910743713","0.7634820342063904"
"151200","0.7094920754432679","0.6425889730453491","0.763592004776001"
"151300","0.709434962272644","0.642214298248291","0.7637008428573608"
"151400","0.7093792080879211","0.6418423652648926","0.7638106346130371"
"151500","0.7093236804008484","0.641473114490509","0.7639185786247253"
"151600","0.7092683553695679","0.6411058902740479","0.7640247344970703"
"151700","0.7092146396636962","0.640743613243103","0.7641308307647705"
"151800","0.7091608881950379","0.6403853297233582","0.764235258102417"
"151900","0.7091080069541931","0.6400296688079834","0.7643384337425232"
"152000","0.7090539336204529","0.6396746635437012","0.7644413113594055"
"152100","0.7089624285697937","0.6392326951026917","0.764534056186676"
"152200","0.7088712334632874","0.6387929916381836","0.7646248936653137"
"152300","0.7087810754776","0.6383561491966248","0.764715850353241"
"152400","0.7086922645568847","0.6379263997077942","0.7648069262504578"
"152500","0.7086037039756775","0.6374987363815308","0.7648953795433044"
"152600","0.7085163354873657","0.6370739340782166","0.7649833559989929"
"152700","0.7084296464920044","0.6366545557975769","0.7650713920593262"
"152800","0.7083440542221069","0.6362390518188477","0.765158474445343"
"152900","0.7082587957382203","0.6358261704444885","0.7652426362037659"
"153000","0.7081733345985413","0.6354146003723145","0.7653274536132812"
"153100","0.7080436110496521","0.6348913908004761","0.7653986215591431"
"153200","0.7079141139984131","0.6343730688095093","0.7654659748077393"
"153300","0.7077861309051514","0.6338601112365723","0.7655341029167175"
"153400","0.7076595544815063","0.6333503127098083","0.7656022906303406"
"153500","0.7075337886810302","0.632846474647522","0.7656705975532532"
"153600","0.707408857345581","0.6323466897010803","0.7657363414764404"
"153700","0.7072853088378906","0.6318509578704834","0.7658015489578247"
"153800","0.7071637392044068","0.6313610672950745","0.765866756439209"
"153900","0.7070429801940918","0.6308738589286804","0.765932023525238"
"154000","0.7069226980209351","0.6303892731666565","0.7659969329833984"
"154100","0.7067538380622864","0.6297844648361206","0.7660499811172485"
"154200","0.7065853118896485","0.629184365272522","0.7660995721817017"
"154300","0.7064180374145508","0.6285896301269531","0.7661494612693787"
"154400","0.7062525391578675","0.6280003786087036","0.7661993503570557"
"154500","0.7060887098312378","0.6274164915084839","0.7662493586540222"
"154600","0.7059261560440063","0.6268379092216492","0.7663003206253052"
"154700","0.7057647466659546","0.6262640953063965","0.7663483619689941"
"154800","0.7056052088737488","0.6256957054138184","0.7663952112197876"
"154900","0.7054472088813781","0.6251323223114014","0.7664421200752258"
"155000","0.7052894234657288","0.6245722770690918","0.7664895057678223"
"155100","0.7050869822502136","0.6239112019538879","0.7665194272994995"
"155200","0.7048864245414734","0.6232554316520691","0.766550600528717"
"155300","0.7046879053115844","0.6226059794425964","0.7665820717811584"
"155400","0.7044902801513672","0.6219614744186401","0.7666135430335999"
"155500","0.7042953610420227","0.6213232278823853","0.7666450142860413"
"155600","0.7041033744812012","0.620691180229187","0.766677975654602"
"155700","0.7039119720458984","0.6200637221336365","0.7667067646980286"
"155800","0.7037226438522339","0.6194427013397217","0.7667350769042969"
"155900","0.7035335063934326","0.6188262701034546","0.7667635083198547"
"156000","0.7033466339111328","0.6182156205177307","0.7667926549911499"
"156100","0.7031216740608215","0.6175392866134644","0.7668039202690125"
"156200","0.7029000043869018","0.616870641708374","0.7668167948722839"
"156300","0.7026804208755493","0.6162072420120239","0.7668296098709106"
"156400","0.7024624586105347","0.6155496835708618","0.7668426632881165"
"156500","0.702245581150055","0.6148980259895325","0.7668555974960327"
"156600","0.7020307421684265","0.6142519116401672","0.7668675184249878"
"156700","0.7018184900283814","0.6136125922203064","0.766877293586731"
"156800","0.7016077756881713","0.6129772663116455","0.7668870687484741"
"156900","0.7013993859291077","0.6123493909835815","0.7668969035148621"
"157000","0.7011925578117371","0.6117246150970459","0.7669075727462769"
"157100","0.7009531259536743","0.6110562086105347","0.7669003009796143"
"157200","0.7007159352302551","0.6103945374488831","0.7668939232826233"
"157300","0.7004810214042664","0.6097388863563538","0.7668879628181458"
"157400","0.7002486824989319","0.6090884804725647","0.7668822407722473"
"157500","0.7000173091888428","0.608444333076477","0.7668765187263489"
"157600","0.6997886657714844","0.6078053116798401","0.7668716907501221"
"157700","0.6995628595352172","0.6071733832359314","0.7668675184249878"
"157800","0.6993385910987854","0.6065453886985779","0.7668632864952087"
"157900","0.699116325378418","0.6059246063232422","0.7668590545654297"
"158000","0.6988955020904541","0.6053069233894348","0.7668550610542297"
"158100","0.6986416935920715","0.6046590209007263","0.7668288946151733"
"158200","0.6983897805213928","0.6040149927139282","0.7668028473854065"
"158300","0.6981406211853027","0.603378415107727","0.7667782306671143"
"158400","0.6978939652442933","0.6027462482452393","0.766753613948822"
"158500","0.6976502418518067","0.6021208167076111","0.7667290568351746"
"158600","0.69740788936615","0.6014997959136963","0.7667044997215271"
"158700","0.6971684694290161","0.6008857488632202","0.7666814923286438"
"158800","0.6969302654266357","0.6002755165100098","0.7666584849357605"
"158900","0.6966946840286254","0.5996726751327515","0.7666354775428772"
"159000","0.6964601159095765","0.599072277545929","0.7666119933128357"
"159100","0.6961943626403808","0.5984431505203247","0.766567051410675"
"159200","0.6959311246871949","0.5978199243545532","0.7665221095085144"
"159300","0.695670211315155","0.5972013473510742","0.7664771676063538"
"159400","0.6954121708869934","0.5965895056724548","0.7664336562156677"
"159500","0.6951566338539124","0.5959818363189697","0.766390323638916"
"159600","0.6949029326438904","0.5953813791275024","0.76634681224823"
"159700","0.6946516871452332","0.5947840809822083","0.7663034796714783"
"159800","0.6944038033485412","0.5941944718360901","0.7662615776062012"
"159900","0.6941575407981873","0.5936082601547241","0.7662196159362793"
"160000","0.6939127445220947","0.593028724193573","0.766177237033844"
"160100","0.6936414361000061","0.5924303531646729","0.7661179304122925"
"160200","0.6933725714683533","0.5918352603912354","0.7660588026046753"
"160300","0.693106734752655","0.5912481546401978","0.7659997344017029"
"160400","0.6928419947624207","0.5906644463539124","0.7659404277801514"
"160500","0.6925809741020202","0.5900864005088806","0.7658827304840088"
"160600","0.6923210740089416","0.5895139575004578","0.7658250331878662"
"160700","0.6920630693435669","0.5889453887939453","0.7657674551010132"
"160800","0.6918077111244202","0.5883841514587402","0.7657098174095154"
"160900","0.691554582118988","0.5878257751464844","0.7656536102294922"
"161000","0.6913040518760681","0.5872732996940613","0.7655971646308899"
"161100","0.6910311579704285","0.5867111086845398","0.7655232548713684"
"161200","0.6907601594924927","0.5861534476280212","0.7654498219490051"
"161300","0.690492570400238","0.5856025815010071","0.7653764486312866"
"161400","0.6902265071868896","0.5850547552108765","0.7653030157089233"
"161500","0.6899628162384033","0.5845123529434204","0.7652307748794556"
"161600","0.6897026777267456","0.5839756727218628","0.7651589512825012"
"161700","0.6894434809684753","0.5834425091743469","0.7650869488716125"
"161800","0.6891875267028809","0.5829152464866638","0.7650150060653687"
"161900","0.6889333724975586","0.5823928713798523","0.7649444341659546"
"162000","0.6886816263198853","0.58187335729599","0.7648736238479614"
"162100","0.6884065747261048","0.5813478231430054","0.7647854685783386"
"162200","0.688134491443634","0.5808257460594177","0.7646978497505188"
"162300","0.6878654718399048","0.5803114175796509","0.7646101713180542"
"162400","0.6875979185104371","0.5798001885414124","0.7645224928855896"
"162500","0.6873328447341919","0.5792922973632812","0.7644359469413757"
"162600","0.6870707988739013","0.5787902474403381","0.7643498182296753"
"162700","0.686810576915741","0.5782935619354248","0.7642644047737122"
"162800","0.6865535616874695","0.5777996182441711","0.7641829252243042"
"162900","0.6862987160682679","0.5773101449012756","0.7641026377677917"
"163000","0.6860466957092285","0.5768272876739502","0.7640223503112793"
"163100","0.6857732534408569","0.5763428211212158","0.7639251947402954"
"163200","0.6855029344558716","0.5758639574050903","0.763827919960022"
"163300","0.6852341890335083","0.5753886699676514","0.7637306451797485"
"163400","0.6849676966667175","0.574916422367096","0.7636346220970154"
"163500","0.6847034454345703","0.5744480490684509","0.7635387778282166"
"163600","0.6844425201416016","0.5739866495132446","0.7634429931640625"
"163700","0.6841829061508179","0.5735283493995667","0.7633480429649353"
"163800","0.6839268684387207","0.573073148727417","0.7632582187652588"
"163900","0.6836727380752563","0.5726210474967957","0.7631686925888062"
"164000","0.6834208607673645","0.5721762776374817","0.7630788683891296"
"164100","0.6831565976142884","0.571751058101654","0.7629720568656921"
"164200","0.6828936338424683","0.5713285803794861","0.7628651261329651"
"164300","0.6826342701911926","0.5709091424942017","0.7627606987953186"
"164400","0.6823769450187683","0.5704931020736694","0.7626601457595825"
"164500","0.6821218490600586","0.5700798034667969","0.7625595331192017"
"164600","0.6818694591522216","0.569674015045166","0.7624589800834656"
"164700","0.6816196322441102","0.5692710876464844","0.7623597383499146"
"164800","0.6813714504241943","0.5688713192939758","0.7622605562210083"
"164900","0.6811247110366822","0.5684746503829956","0.7621614933013916"
"165000","0.6808812499046326","0.5680806636810303","0.762062132358551"
"165100","0.680623733997345","0.5676988959312439","0.7619519829750061"
"165200","0.6803691864013672","0.5673198103904724","0.7618429660797119"
"165300","0.6801171898841858","0.5669450163841248","0.7617353200912476"
"165400","0.6798689842224122","0.5665767788887024","0.7616313695907593"
"165500","0.6796222567558289","0.5662111043930054","0.7615277767181396"
"165600","0.6793778419494629","0.5658485293388367","0.7614253759384155"
"165700","0.6791352391242981","0.565488874912262","0.7613229751586914"
"165800","0.6788950204849243","0.5651320219039917","0.7612204551696777"
"165900","0.6786561846733093","0.5647783279418945","0.761118471622467"
"166000","0.6784198641777038","0.5644274353981018","0.7610173225402832"
"166100","0.678172492980957","0.564099133014679","0.7609067559242249"
"166200","0.6779279470443725","0.5637736320495605","0.7607979774475098"
"166300","0.6776854515075683","0.5634510517120361","0.7606905102729797"
"166400","0.6774461388587951","0.5631316304206848","0.7605832815170288"
"166500","0.677207887172699","0.5628145933151245","0.7604760527610779"
"166600","0.676972758769989","0.5625006556510925","0.7603686451911926"
"166700","0.6767391204833985","0.5621891617774963","0.7602629065513611"
"166800","0.676507580280304","0.5618806481361389","0.760158896446228"
"166900","0.6762787818908691","0.5615746378898621","0.7600577473640442"
"167000","0.6760518431663514","0.561275064945221","0.7599564790725708"
"167100","0.6758153080940247","0.5609989762306213","0.7598444223403931"
"167200","0.6755803942680358","0.5607253909111023","0.7597323060035706"
"167300","0.6753470540046692","0.5604548454284668","0.7596201300621033"
"167400","0.675116753578186","0.5601866245269775","0.7595086693763733"
"167500","0.6748886942863465","0.5599214434623718","0.7593980431556702"
"167600","0.6746636152267456","0.5596586465835571","0.759290874004364"
"167700","0.6744399428367615","0.5593986511230469","0.7591850161552429"
"167800","0.674218499660492","0.5591411590576172","0.7590798139572144"
"167900","0.6739993929862976","0.5588864684104919","0.7589755058288574"
"168000","0.6737815856933593","0.558634877204895","0.7588708996772766"
"168100","0.6735578417778015","0.5584138631820679","0.7587538361549377"
"168200","0.6733362793922424","0.5581954121589661","0.7586373686790466"
"168300","0.6731178164482117","0.5579789876937866","0.7585265040397644"
"168400","0.6729013442993164","0.5577612519264221","0.758415699005127"
"168500","0.6726859092712403","0.5575462579727173","0.758305013179779"
"168600","0.6724732279777527","0.5573336482048035","0.7581948637962341"
"168700","0.6722622871398926","0.557123601436615","0.7580856084823608"
"168800","0.6720526814460754","0.5569158792495728","0.7579764127731323"
"168900","0.6718455195426941","0.5567108988761902","0.7578690648078918"
"169000","0.6716416597366333","0.5565088987350464","0.7577646374702454"
"169100","0.6714365124702454","0.556340754032135","0.7576521635055542"
"169200","0.6712329506874084","0.5561752319335938","0.7575395703315735"
"169300","0.671031141281128","0.5560105443000793","0.7574270963668823"
"169400","0.6708297491073608","0.5558453798294067","0.7573148608207703"
"169500","0.6706312656402588","0.5556830167770386","0.7572038769721985"
"169600","0.6704355120658875","0.5555227398872375","0.7570929527282715"
"169700","0.6702419757843018","0.5553650259971619","0.7569863796234131"
"169800","0.6700492262840271","0.5552060604095459","0.7568805813789368"
"169900","0.6698583126068115","0.5550485253334045","0.7567758560180664"
"170000","0.669669234752655","0.5548935532569885","0.7566710710525513"
"170100","0.6694781422615051","0.5547681450843811","0.7565600872039795"
"170200","0.6692892789840699","0.554642915725708","0.7564488649368286"
"170300","0.6691021919250488","0.5545198917388916","0.7563378810882568"
"170400","0.6689175724983215","0.5543994307518005","0.7562275528907776"
"170500","0.6687346220016479","0.5542768836021423","0.756122350692749"
"170600","0.6685531973838806","0.5541563034057617","0.7560175657272339"
"170700","0.6683725357055664","0.5540375113487244","0.755912721157074"
"170800","0.6681948781013489","0.5539215207099915","0.7558083534240723"
"170900","0.668018102645874","0.5538035035133362","0.7557050585746765"
"171000","0.6678431272506714","0.5536876320838928","0.7556015849113464"
"171100","0.6676660299301147","0.5535991191864014","0.755486011505127"
"171200","0.6674915075302124","0.5535120368003845","0.7553754448890686"
"171300","0.6673176765441895","0.553423285484314","0.7552657723426819"
"171400","0.6671462416648865","0.5533371567726135","0.7551561594009399"
"171500","0.6669769167900086","0.553252637386322","0.755046546459198"
"171600","0.6668092250823975","0.5531662702560425","0.7549384236335754"
"171700","0.666642141342163","0.5530813932418823","0.7548304796218872"
"171800","0.6664766192436218","0.5529991388320923","0.7547234892845154"
"171900","0.6663134217262268","0.5529167652130127","0.7546201348304749"
"172000","0.6661516308784485","0.5528340339660645","0.7545175552368164"
"172100","0.6659900665283203","0.552782416343689","0.7544031143188477"
"172200","0.6658294081687928","0.5527311563491821","0.7542893886566162"
"172300","0.665670919418335","0.5526794791221619","0.7541765570640564"
"172400","0.6655146598815918","0.5526295900344849","0.7540665864944458"
"172500","0.6653592467308045","0.5525791049003601","0.7539584636688232"
"172600","0.665205466747284","0.5525286793708801","0.7538506388664246"
"172700","0.6650539994239807","0.5524803996086121","0.7537440061569214"
"172800","0.6649027824401855","0.552431583404541","0.753637433052063"
"172900","0.6647523403167724","0.5523821711540222","0.7535308599472046"
"173000","0.6646031856536865","0.5523359179496765","0.7534244060516357"
"173100","0.6644571542739868","0.5523133277893066","0.7533161044120789"
"173200","0.6643142700195312","0.552290141582489","0.7532085180282593"
"173300","0.6641721725463867","0.5522668361663818","0.7531019449234009"
"173400","0.6640308380126954","0.5522454977035522","0.7529951930046082"
"173500","0.6638903260231018","0.5522223114967346","0.7528888583183289"
"173600","0.6637518167495727","0.5522000193595886","0.7527869343757629"
"173700","0.6636148571968079","0.5521789193153381","0.7526862025260925"
"173800","0.6634785056114196","0.5521560907363892","0.7525858283042908"
"173900","0.6633435010910034","0.5521347522735596","0.7524855136871338"
"174000","0.6632110118865967","0.5521147847175598","0.7523850202560425"
"174100","0.6630834221839905","0.5521274209022522","0.752282977104187"
"174200","0.6629570841789245","0.5521394610404968","0.7521824836730957"
"174300","0.6628338098526001","0.5521515607833862","0.7520867586135864"
"174400","0.662711501121521","0.5521643161773682","0.7519910931587219"
"174500","0.6625902891159058","0.5521755218505859","0.7518952488899231"
"174600","0.6624698996543884","0.5521879196166992","0.7517997026443481"
"174700","0.6623506307601928","0.5521993041038513","0.7517056465148926"
"174800","0.6622322201728821","0.5522106885910034","0.7516114115715027"
"174900","0.6621149778366089","0.5522230267524719","0.7515173554420471"
"175000","0.6619983315467834","0.5522345304489136","0.7514250874519348"
"175100","0.6618904352188111","0.5522800087928772","0.7513346672058105"
"175200","0.6617836833000184","0.5523269772529602","0.7512453198432922"
"175300","0.6616772890090943","0.5523709058761597","0.7511557936668396"
"175400","0.6615734338760376","0.552417516708374","0.7510662078857422"
"175500","0.6614697217941284","0.552460789680481","0.7509768009185791"
"175600","0.6613673567771912","0.5525062680244446","0.7508878707885742"
"175700","0.6612653970718384","0.552548885345459","0.7508023381233215"
"175800","0.6611648201942444","0.5525927543640137","0.7507191896438599"
"175900","0.6610648155212402","0.5526360869407654","0.7506360411643982"
"176000","0.6609653353691101","0.5526793003082275","0.7505528330802917"
"176100","0.6608763575553894","0.5527580380439758","0.7504695653915405"
"176200","0.6607877612113953","0.5528340935707092","0.7503863573074341"
"176300","0.6606999158859252","0.5529115200042725","0.7503030896186829"
"176400","0.6606126308441163","0.5529866218566895","0.7502231001853943"
"176500","0.6605277299880982","0.5530624985694885","0.7501445412635803"
"176600","0.660442852973938","0.5531359314918518","0.7500671744346619"
"176700","0.6603597402572632","0.5532104969024658","0.7499903440475464"
"176800","0.6602782011032104","0.5532832145690918","0.7499134540557861"
"176900","0.6601967453956604","0.5533561706542969","0.7498365044593811"
"177000","0.6601160526275635","0.5534281134605408","0.7497594952583313"
"177100","0.6600438833236695","0.5535315275192261","0.7496795654296875"
"177200","0.6599715232849122","0.5536329746246338","0.7495995163917542"
"177300","0.6598998785018921","0.5537339448928833","0.7495195269584656"
"177400","0.6598286151885986","0.5538337230682373","0.7494397163391113"
"177500","0.6597580194473267","0.5539332628250122","0.7493613362312317"
"177600","0.6596887826919555","0.554031252861023","0.749282956123352"
"177700","0.6596203804016113","0.5541287064552307","0.7492084503173828"
"177800","0.6595526814460755","0.5542251467704773","0.7491347193717957"
"177900","0.6594854235649109","0.5543212294578552","0.7490611672401428"
"178000","0.6594187617301941","0.5544168949127197","0.7489873766899109"
"178100","0.6593628883361816","0.55454421043396","0.7489137053489685"
"178200","0.6593085408210755","0.5546712279319763","0.7488400340080261"
"178300","0.659255039691925","0.5547963976860046","0.7487662434577942"
"178400","0.6592023968696594","0.5549207329750061","0.7486939430236816"
"178500","0.65914968252182","0.5550439357757568","0.7486218810081482"
"178600","0.6590977191925049","0.5551666617393494","0.7485498189926147"
"178700","0.6590465664863586","0.5552870631217957","0.7484817504882812"
"178800","0.6589959502220154","0.5554074048995972","0.7484143376350403"
"178900","0.6589454531669616","0.5555261373519897","0.7483469843864441"
"179000","0.6588959693908691","0.5556448101997375","0.7482800483703613"
