step,Move,Ball,Energy
0.0,0.3333333432674408,0.3333333432674408,0.3333333432674408
250.0750375187594,0.3333333432674408,0.3333333432674408,0.3333333432674408
500.1500750375188,0.3333333432674408,0.3333333432674408,0.3333333432674408
750.2251125562782,0.3333333432674408,0.3333333432674408,0.3333333432674408
1000.3001500750375,0.3333333432674408,0.3333333432674408,0.3333333432674408
1250.375187593797,0.3333333432674408,0.3333333432674408,0.3333333432674408
1500.4502251125564,0.3333333432674408,0.3333333432674408,0.3333333432674408
1750.5252626313156,0.3333333432674408,0.3333333432674408,0.3333333432674408
2000.600300150075,0.3333333432674408,0.3333333432674408,0.3333333432674408
2250.6753376688343,0.3333333432674408,0.3333333432674408,0.3333333432674408
2500.750375187594,0.3333333432674408,0.3333333432674408,0.3333333432674408
2750.8254127063533,0.3333333432674408,0.3333333432674408,0.3333333432674408
3000.9004502251128,0.3333333432674408,0.3333333432674408,0.3333333432674408
3250.9754877438722,0.3333333432674408,0.3333333432674408,0.3333333432674408
3501.0505252626313,0.3333333432674408,0.3333333432674408,0.3333333432674408
3751.1255627813907,0.3333333432674408,0.3333333432674408,0.3333333432674408
4001.20060030015,0.3333333432674408,0.3333333432674408,0.3333333432674408
4251.27563781891,0.3333333432674408,0.3333333432674408,0.3333333432674408
4501.350675337669,0.3333333432674408,0.3333333432674408,0.3333333432674408
4751.425712856429,0.3333333432674408,0.3333333432674408,0.3333333432674408
5001.500750375188,0.3333333432674408,0.3333333432674408,0.3333333432674408
5251.575787893948,0.3333333432674408,0.3333333432674408,0.3333333432674408
5501.650825412707,0.3333333432674408,0.3333333432674408,0.3333333432674408
5751.725862931466,0.3333333432674408,0.3333333432674408,0.3333333432674408
6001.8009004502255,0.3333333432674408,0.3333333432674408,0.3333333432674408
6251.8759379689845,0.3333333432674408,0.3333333432674408,0.3333333432674408
6501.9509754877445,0.3333333432674408,0.3333333432674408,0.3333333432674408
6752.0260130065035,0.3333333432674408,0.3333333432674408,0.3333333432674408
7002.1010505252625,0.3333333432674408,0.3333333432674408,0.3333333432674408
7252.176088044022,0.3333333432674408,0.3333333432674408,0.3333333432674408
7502.251125562781,0.3333333432674408,0.3333333432674408,0.3333333432674408
7752.326163081541,0.3333333432674408,0.3333333432674408,0.3333333432674408
8002.4012006003,0.3333333432674408,0.3333333432674408,0.3333333432674408
8252.47623811906,0.3333333432674408,0.3333333432674408,0.3333333432674408
8502.55127563782,0.3333333432674408,0.3333333432674408,0.3333333432674408
8752.62631315658,0.3333333432674408,0.3333333432674408,0.3333333432674408
9002.701350675337,0.3333333432674408,0.3333333432674408,0.3333333432674408
9252.776388194097,0.3333333432674408,0.3333333432674408,0.3333333432674408
9502.851425712857,0.3333333432674408,0.3333333432674408,0.3333333432674408
9752.926463231615,0.3333333432674408,0.3333333432674408,0.3333333432674408
10003.001500750375,0.4024564763049354,0.4020376699605306,0.19550586832261432
10253.076538269135,0.40245687331093016,0.4020384738748225,0.1955046523900972
10503.151575787895,0.40245660552834195,0.4020395680166232,0.19550382799211294
10753.226613306653,0.4024566953229332,0.40204227476223753,0.19550103726924928
11003.301650825413,0.40245324564820945,0.40204243062584916,0.19550434046160764
11253.376688344173,0.4024486221451352,0.40204090569960355,0.19551046947692857
11503.451725862931,0.40244177748496196,0.4020360576205995,0.195522167257454
11753.526763381691,0.4024362016195295,0.40203209127736966,0.1955316918247518
12003.601800900451,0.40242978416722436,0.4020281158369025,0.19554209552552476
12253.67683841921,0.40241939274891436,0.40202363899733323,0.19555697363352645
12503.751875937969,0.4024084154503414,0.4020187129820509,0.19557286273872573
12753.826913456729,0.40239929615735653,0.40201388512509295,0.19558682524826956
13003.901950975489,0.4023917316048665,0.4020107529964251,0.1955975154568518
13253.976988494247,0.4023853726614231,0.40200942128583633,0.19560521234343087
13504.052026013007,0.4023777717855824,0.402008147686049,0.19561406242483673
13754.127063531767,0.4023694843784339,0.40200948454607355,0.19562104057675306
14004.202101050525,0.40236246088345445,0.4020122686137313,0.195625286393162
14254.277138569285,0.40235308327485225,0.4020141714867977,0.19563274634606007
14504.352176088045,0.402344540001572,0.4020168715727335,0.19563860034662348
14754.427213606803,0.402336905544075,0.40202066051834756,0.19564243678586846
15004.502251125563,0.4023299258699889,0.4020243827165991,0.19564569330606058
15254.577288644323,0.40232702580883,0.40203367683844543,0.1956392814966665
