objective_1,objective_2,__wall_time_min__
28.665523529052734,-2.22908091545105,440.48696439266206
-0.43496227264404297,-0.19813431799411774,440.48696439266206
0.28369802236557007,-0.3368048071861267,440.48696439266206
47.65873336791992,-2.4451982975006104,440.48696439266206
35.118125915527344,-2.386436939239502,440.48696439266206
24.364429473876953,-1.699737310409546,440.48696439266206
8.909357070922852,-1.0478417873382568,440.48696439266206
24.591154098510742,-2.0298337936401367,440.48696439266206
8.956571578979492,-1.0934175252914429,440.48696439266206
19.540111541748047,-1.5809582471847534,440.48696439266206
4.5153608322143555,-0.707495391368866,440.48696439266206
11.271883010864258,-1.1163829565048218,440.48696439266206
20.95804214477539,-1.6006543636322021,440.48696439266206
15.729986190795898,-1.2460858821868896,440.48696439266206
66.01667785644531,-2.66634464263916,440.48696439266206
28.291439056396484,-2.0779616832733154,440.48696439266206
