ep_info/First_minerium,ep_info/Second_minerium,ep_info/Fuel,__wall_time_min__
0.0,0.0,-5.01999993249774,40.2857327457
0.0,0.0,-14.539999790489674,40.2857327457
0.7395676374435425,0.46242615580558777,-19.91999974101782,40.2857327457
0.5395675897598267,0.6624261140823364,-6.419999908655882,40.2857327457
0.9883782863616943,0.5116217136383057,-17.95999976620078,40.2857327457
1.414243459701538,0.08575650304555893,-6.739999920129776,40.2857327457
0.8943893313407898,0.6056106686592102,-6.919999901205301,40.2857327457
0.2877657413482666,1.2122342586517334,-14.779999800026417,40.2857327457
0.0,0.0,-16.279999796301126,40.2857327457
0.0,0.0,-3.7199999429285526,40.2857327457
0.0,0.0,-2.6399999633431435,40.2857327457
0.0,0.0,-9.239999867975712,40.2857327457
0.0,0.0,-3.3399999514222145,40.2857327457
0.0,0.0,-2.559999968856573,40.2857327457
0.0,0.0,-69.49999910593033,40.2857327457
0.7215038537979126,0.7784961462020874,-15.619999799877405,40.2857327457
0.0,0.0,-13.299999836832285,40.2857327457
0.0,0.0,-4.139999940991402,40.2857327457
0.0,0.0,-1.4599999822676182,40.2857327457
0.051064908504486084,0.7197715044021606,-24.279999680817127,40.2857327457
0.0,0.0,-6.0999999195337296,40.2857327457
0.0,0.0,-6.0599999241530895,40.2857327457
0.15106600522994995,1.3489340543746948,-9.619999848306179,40.2857327457
0.0,0.0,-1.1799999736249447,40.2857327457
0.0,0.0,-5.359999924898148,40.2857327457
0.0,0.0,-15.079999808222055,40.2857327457
0.7978329658508301,0.08811882883310318,-8.679999880492687,40.2857327457
0.0,0.0,-17.399999748915434,40.2857327457
0.0,0.0,-6.71999990567565,40.2857327457
0.0,0.0,-0.939999982714653,40.2857327457
0.8792924284934998,0.6207075715065002,-31.81999956443906,40.2857327457
0.7899225354194641,0.7100774645805359,-33.41999951377511,40.2857327457
0.0,0.0,-15.539999783039093,40.2857327457
0.0,0.0,-0.8799999840557575,40.2857327457
0.051064908504486084,0.7197715044021606,-23.779999688267708,40.2857327457
0.12071871757507324,0.8508634567260742,-8.739999875426292,40.2857327457
0.0,0.0,-11.479999843984842,40.2857327457
0.0,0.0,-3.9599999375641346,40.2857327457
0.7946798801422119,0.704518735408783,-16.29999978095293,40.2857327457
0.8225584030151367,0.1063033938407898,-8.399999883025885,40.2857327457
0.16723023355007172,1.332769751548767,-23.619999665766954,40.2857327457
0.0,0.0,-9.679999861866236,40.2857327457
0.0,0.0,-3.1199999563395977,40.2857327457
0.3520408272743225,1.1479591131210327,-62.399999149143696,40.2857327457
0.9797189235687256,0.5202810764312744,-7.71999991312623,40.2857327457
0.9043707847595215,0.06524724513292313,-6.619999911636114,40.2857327457
1.2956981658935547,0.2043018788099289,-12.35999983921647,40.2857327457
0.0,0.0,-4.799999926239252,40.2857327457
0.0,0.0,-8.99999986588955,40.2857327457
0.0,0.0,-5.9599999114871025,40.2857327457
0.5483036041259766,0.35391369462013245,-19.299999739974737,40.2857327457
0.8593226075172424,0.040437616407871246,-45.65999939292669,40.2857327457
0.0,0.0,-10.399999842047691,40.2857327457
0.0,0.0,-8.49999986961484,40.2857327457
0.6465294361114502,0.4592324197292328,-7.2399999015033245,40.2857327457
0.0,0.0,-6.599999908357859,40.2857327457
0.7105653285980225,0.7894346714019775,-12.279999818652868,40.2857327457
0.7628598213195801,0.7371401786804199,-19.679999738931656,40.2857327457
0.0,0.0,-9.439999874681234,40.2857327457
1.3373039960861206,0.1626960188150406,-6.6599999107420444,40.2857327457
0.9043707847595215,0.06524724513292313,-15.399999774992466,40.2857327457
0.0,0.0,-22.75999964401126,40.2857327457
0.3383869528770447,1.1616131067276,-10.699999861419201,40.2857327457
0.8366734385490417,0.6633265614509583,-3.7599999383091927,40.2857327457
0.13439737260341644,1.3656026124954224,-19.11999973282218,40.2857327457
0.18638360500335693,1.313616394996643,-3.5199999548494816,40.2857327457
0.7784829139709473,0.7215170860290527,-12.89999981969595,40.2857327457
0.16798186302185059,1.3320181369781494,-9.53999986872077,40.2857327457
0.12625762820243835,1.3737423419952393,-5.559999916702509,40.2857327457
0.0,0.0,-3.999999936670065,40.2857327457
0.2852354049682617,0.53812175989151,-1.999999962747097,40.2857327457
0.18707424402236938,1.3129256963729858,-13.359999798238277,40.2857327457
0.9204134941101074,0.5795865058898926,-20.999999728053808,40.2857327457
0.725671112537384,0.774328887462616,-7.179999899119139,40.2857327457
0.5653790235519409,0.9346209764480591,-20.099999722093344,40.2857327457
0.8063026070594788,0.004205082543194294,-22.659999661147594,40.2857327457
0.6036373376846313,0.8963626623153687,-14.759999793022871,40.2857327457
0.10440856963396072,1.395591378211975,-14.219999808818102,40.2857327457
0.8552308082580566,0.05130474641919136,-6.879999898374081,40.2857327457
0.0,0.0,-7.099999900907278,40.2857327457
0.06768043339252472,1.4323195219039917,-10.099999837577343,40.2857327457
1.3169877529144287,0.1830122321844101,-5.979999907314777,40.2857327457
0.0,0.0,-35.639999475330114,40.2857327457
0.0,0.0,-8.759999878704548,40.2857327457
0.1129651889204979,1.3870347738265991,-8.219999879598618,40.2857327457
1.0326557159423828,0.13131766021251678,-16.619999773800373,40.2857327457
1.0451772212982178,0.45482271909713745,-14.09999979287386,40.2857327457
0.06224508211016655,1.4377548694610596,-3.4999999441206455,40.2857327457
0.1804858297109604,0.8949764966964722,-8.53999986499548,40.2857327457
1.3239545822143555,0.17604544758796692,-14.339999783784151,40.2857327457
0.8698525428771973,0.6301474571228027,-5.539999917149544,40.2857327457
0.0,0.0,-2.2199999652802944,40.2857327457
0.6188636422157288,0.33187323808670044,-12.379999808967113,40.2857327457
0.0,0.0,-3.6999999545514584,40.2857327457
0.6783378720283508,0.8216621279716492,-51.259999319911,40.2857327457
