objective_1,objective_2,__wall_time_min__
42.25239944458008,-1.2007970809936523,444.5466429829597
-0.51324862241745,-0.20995089411735535,444.5466429829597
89.90188598632812,-2.696152925491333,444.5466429829597
7.41426944732666,-0.7197997570037842,444.5466429829597
37.16996765136719,-1.032052993774414,444.5466429829597
43.111793518066406,-1.2931463718414307,444.5466429829597
46.806800842285156,-1.5704412460327148,444.5466429829597
74.57011413574219,-2.3869566917419434,444.5466429829597
2.3033456802368164,-0.40622830390930176,444.5466429829597
10.938898086547852,-0.758006751537323,444.5466429829597
60.12831497192383,-2.1365418434143066,444.5466429829597
26.293407440185547,-0.9447997808456421,444.5466429829597
71.22684478759766,-2.2138092517852783,444.5466429829597
1.2789665460586548,-0.2483457624912262,444.5466429829597
51.49285125732422,-1.8271329402923584,444.5466429829597
53.66960906982422,-2.104379177093506,444.5466429829597
