objective_1,objective_2,objective_3,__wall_time_min__
0.0,0.0,-0.28380348049104215,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28380348049104215,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.5308683753013611,0.44705202579498293,-0.7430489350110292,422.7649028976758
0.4234278202056885,0.5779841065406799,-0.8385055946186185,422.7649028976758
0.42557552456855774,0.6129566788673401,-0.888634186796844,422.7649028976758
0.3672457218170166,0.7361765027046203,-0.9789566107094287,422.7649028976758
0.486648690700531,0.6392923951148987,-1.07400869615376,422.7649028976758
0.483327841758728,0.6471351027488709,-1.0737865809351206,422.7649028976758
0.4609837830066681,0.6694791555404663,-1.196969525516033,422.7649028976758
0.40294245481491087,0.6300679326057435,-0.8669120825827121,422.7649028976758
0.47927255034446714,0.6285810708999634,-0.9714466359466314,422.7649028976758
0.4498560428619385,0.6760850191116333,-1.056162602454424,422.7649028976758
0.45274458527565004,0.5406269073486328,-0.8033561047166586,422.7649028976758
0.4705966830253601,0.6598662614822388,-1.0906102687120438,422.7649028976758
0.48721694350242617,0.4828723669052124,-0.7420426273718477,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.4386011719703674,0.6918617725372315,-1.166516238451004,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28380348049104215,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.5335541903972626,0.527939647436142,-0.8577019330114126,422.7649028976758
0.37622294425964353,0.7316306829452515,-0.9703437324613333,422.7649028976758
0.4291099846363068,0.6968310832977295,-1.0519099846482276,422.7649028976758
0.5085480630397796,0.5009933948516846,-0.7733114575967193,422.7649028976758
0.4383831262588501,0.6875579476356506,-1.0767672695219517,422.7649028976758
0.4621916234493256,0.6682713270187378,-1.1531198769807816,422.7649028976758
0.4794055461883545,0.5145947873592377,-0.748131075128913,422.7649028976758
0.0,0.0,-0.28380348049104215,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.5000431835651398,0.5707711338996887,-0.8193432800471783,422.7649028976758
0.5115778505802154,0.5874129831790924,-0.911115950345993,422.7649028976758
0.45555645823478697,0.6703846216201782,-1.051895809173584,422.7649028976758
0.43219380974769595,0.6982691407203674,-1.0752039309591055,422.7649028976758
0.49522392749786376,0.5284311771392822,-0.7741054831072688,422.7649028976758
0.4620885193347931,0.6683744192123413,-1.1976581886410713,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.47204312682151794,0.48953389525413515,-0.743327803723514,422.7649028976758
0.5273531556129456,0.5437780141830444,-0.8616461906582117,422.7649028976758
0.5427560806274414,0.5342549264431,-0.8573498353362083,422.7649028976758
0.4555632293224335,0.6748997092247009,-1.0667121853679418,422.7649028976758
0.4103645205497742,0.7200984120368957,-1.0737721215933562,422.7649028976758
0.4679420471191406,0.6625208973884582,-1.1821878012269735,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.0,0.0,-0.28380348049104215,422.7649028976758
0.0,0.0,-0.28092719055712223,422.7649028976758
0.5073914706707001,0.5031898319721222,-0.7414989542216063,422.7649028976758
0.5244246482849121,0.5329234898090363,-0.8036384811624885,422.7649028976758
0.5410377383232117,0.5307462334632873,-0.8576472025364638,422.7649028976758
0.5494096398353576,0.5107680320739746,-0.8562655556946993,422.7649028976758
0.4973515748977661,0.6331113576889038,-1.0744391199201346,422.7649028976758
0.43566941618919375,0.6947935342788696,-1.1983251865953206,422.7649028976758
0.46314041018486024,0.4631977558135986,-0.7182305170223117,422.7649028976758
0.49391400814056396,0.5120693445205688,-0.732981707341969,422.7649028976758
0.0,0.0,-0.28380348049104215,422.7649028976758
0.46780332922935486,0.5943908929824829,-0.8193913396447897,422.7649028976758
