ep_info/run,ep_info/ctrl,__wall_time_min__
-10.279319813612975,-340.1545138644672,159.61666666666667
-3.2389200166501495,-330.72119329621336,159.61666666666667
-2.163515686522898,-336.360950102408,159.61666666666667
-3.6684309200192087,-336.6539088400701,159.61666666666667
-10.295552177886215,-340.1687716667852,159.61666666666667
2.8172923532427636,-363.32464089492953,159.61666666666667
-1.1834697934319145,-357.84759611884783,159.61666666666667
-13.240190297594596,-345.80000937233405,159.61666666666667
-3.8713578367423396,-342.2542091012,159.61666666666667
-5.1071705566924805,-342.8762094875174,159.61666666666667
-1.5360790632655363,-337.2378570586445,159.61666666666667
-5.282117119603608,-330.800345897674,159.61666666666667
-8.341694101476175,-329.8646439661584,159.61666666666667
-12.54286080384135,-323.05740762005286,159.61666666666667
-5.9026217629072315,-320.83987686783087,159.61666666666667
-4.431154098805056,-315.1356828113393,159.61666666666667
-18.557516818786702,-307.2693165342012,159.61666666666667
-2.5411254006740185,-301.3718575984241,159.61666666666667
1.376922789472351,-293.9957844316957,159.61666666666667
-10.203675253063555,-291.36859672268247,159.61666666666667
-1.5429153952954846,-274.6815680762131,159.61666666666667
1.3524355597060986,-263.361815435191,159.61666666666667
-4.677408149769616,-252.43908796211056,159.61666666666667
3.378931675544603,-243.21848223979296,159.61666666666667
2.3541491260868774,-223.35544737552598,159.61666666666667
0.7900223519350459,-200.3788665371637,159.61666666666667
4.060510156947278,-182.80163006981223,159.61666666666667
8.005007697400071,-171.7480884703499,159.61666666666667
9.628758435502295,-156.46629204104332,159.61666666666667
14.994181278606757,-138.45519085911405,159.61666666666667
22.671238372210162,-126.89250381228835,159.61666666666667
27.016170218382538,-110.12905996292827,159.61666666666667
13.03631104516802,-259.00120428949594,159.61666666666667
8.69922660798939,-262.72822824244724,159.61666666666667
19.635488430536633,-246.97120279073695,159.61666666666667
49.395779906493495,-256.1959698076052,159.61666666666667
146.2067339392949,-306.798138062159,159.61666666666667
141.93386339167154,-325.0343863243854,159.61666666666667
158.52656213065524,-350.87894065678125,159.61666666666667
156.04382168004727,-398.12359028682135,159.61666666666667
193.3057357620928,-436.65228329102143,159.61666666666667
200.5395417877124,-483.80390172451683,159.61666666666667
216.08361029348526,-421.6713423430921,159.61666666666667
221.08095662094092,-419.35567713777215,159.61666666666667
254.47162251790263,-454.60130690534925,159.61666666666667
252.7884812473647,-430.32033745944483,159.61666666666667
263.32305859368773,-442.46016237139685,159.61666666666667
285.1162211636327,-471.14459114770125,159.61666666666667
288.61432419332533,-492.9924330015983,159.61666666666667
300.00242626176595,-514.6902364032964,159.61666666666667
308.04528230573584,-522.6552610546345,159.61666666666667
295.73907545589,-544.8029845828808,159.61666666666667
292.35648468043007,-507.5200861195721,159.61666666666667
219.28535419663302,-407.4647001276411,159.61666666666667
304.47549683681694,-526.5698149998982,159.61666666666667
322.2071103513663,-522.598600377639,159.61666666666667
318.4928441023955,-529.9490047742926,159.61666666666667
311.7398308466853,-504.34618966778095,159.61666666666667
322.5975337084892,-503.4298909716311,159.61666666666667
314.12102373489324,-490.94373917828034,159.61666666666667
318.9006459554425,-487.51195999234943,159.61666666666667
321.18976610015346,-474.35620390872106,159.61666666666667
322.50543945605386,-456.6739882156252,159.61666666666667
309.50570131347206,-434.8795279016097,159.61666666666667
327.81283516275727,-432.8298799941941,159.61666666666667
314.04856272672413,-401.08260300382926,159.61666666666667
314.68778663225805,-373.9638436958194,159.61666666666667
309.1791844111751,-356.3611159821353,159.61666666666667
317.3064849022535,-343.36316138009283,159.61666666666667
305.659449159987,-320.29041939973837,159.61666666666667
300.69303909146606,-317.31520501772553,159.61666666666667
299.83581281368595,-300.0790213948737,159.61666666666667
304.0192225637216,-303.0076654944569,159.61666666666667
294.24446304190263,-284.37409112602495,159.61666666666667
287.80240632241333,-281.79754832014487,159.61666666666667
290.23032108823844,-277.71222333982587,159.61666666666667
284.15513574600146,-266.41702877621515,159.61666666666667
290.1075175774343,-275.9532452623055,159.61666666666667
278.09227064287046,-260.97713482286775,159.61666666666667
294.97605466574163,-276.3023832086474,159.61666666666667
292.9811995843411,-276.323392863075,159.61666666666667
291.65238593647365,-272.1737224031243,159.61666666666667
289.02936802036106,-269.3758167997004,159.61666666666667
298.53954643210295,-281.6858610734344,159.61666666666667
302.98344858640127,-278.19795096914004,159.61666666666667
306.72547671595686,-284.59566151599074,159.61666666666667
301.62408722355394,-280.87799518555363,159.61666666666667
313.3715101357803,-292.9738590049868,159.61666666666667
314.07666366738067,-294.7641776700818,159.61666666666667
314.9972472005761,-298.86037837713917,159.61666666666667
315.69865168827823,-315.3068254192668,159.61666666666667
331.34774597386945,-326.16703354567255,159.61666666666667
320.9256257463177,-310.8380016389613,159.61666666666667
326.11400849683065,-319.2105052794018,159.61666666666667
323.9893573322497,-322.72488543763734,159.61666666666667
331.7038349466134,-328.66062655113603,159.61666666666667
338.92362378007033,-341.7075594911977,159.61666666666667
333.2773627117147,-333.59556596788235,159.61666666666667
342.515043709831,-338.959112801899,159.61666666666667
354.9363834123887,-353.04516222638375,159.61666666666667
339.9208054511981,-345.39129661706545,159.61666666666667
357.3929229837152,-357.95767168949055,159.61666666666667
356.05171486104695,-360.07358870717366,159.61666666666667
353.29574689999697,-356.07914417671634,159.61666666666667
362.34320439828673,-361.8371388788026,159.61666666666667
350.46273832664826,-363.7110582813621,159.61666666666667
364.30841242034,-363.22606170177437,159.61666666666667
366.6111169121529,-363.50445330267183,159.61666666666667
347.3230725798569,-363.33660790572605,159.61666666666667
