objective_1,objective_2,__wall_time_min__
896.523636147275,-38.76611192804794,8135.618457726638
927.2487802776392,-39.24340470294574,8135.618457726638
948.5976569953957,-39.7883852768271,8135.618457726638
967.7523285634234,-40.02395317819937,8135.618457726638
958.5167479635566,-39.908091936916755,8135.618457726638
949.564120624226,-39.81138243179794,8135.618457726638
971.004318540229,-40.55295237868813,8135.618457726638
939.9762662121909,-39.787907361213726,8135.618457726638
953.7206055561662,-39.83185258484082,8135.618457726638
