_step,ep_info/run,seed,method
370999,614.1813745124614,1781379615,DyLam
371999,626.4979622413698,1781379615,DyLam
372999,605.2774677774187,1781379615,DyLam
373999,619.6929443253663,1781379615,DyLam
374999,625.5813734634482,1781379615,DyLam
375999,610.5202978872729,1781379615,DyLam
376999,629.4862529938631,1781379615,DyLam
377999,586.2188832308353,1781379615,DyLam
378999,618.2196480011702,1781379615,DyLam
379999,605.0901249428689,1781379615,DyLam
380999,593.7351433857368,1781379615,DyLam
381999,586.5926227283206,1781379615,DyLam
382999,615.2926706555004,1781379615,DyLam
383999,615.5796942785821,1781379615,DyLam
384999,617.832903982101,1781379615,DyLam
385999,615.0820939852216,1781379615,DyLam
386999,580.061223199131,1781379615,DyLam
387999,608.4235872917892,1781379615,DyLam
388999,610.5568375456785,1781379615,DyLam
389999,395.4455221053697,1781379615,DyLam
390999,620.7903555122052,1781379615,DyLam
391999,588.0183330842785,1781379615,DyLam
392999,630.8546796395203,1781379615,DyLam
393999,607.8082266107324,1781379615,DyLam
394999,603.1806279928859,1781379615,DyLam
395999,591.4056376999632,1781379615,DyLam
396999,599.9609678266384,1781379615,DyLam
397999,612.6292691825686,1781379615,DyLam
398999,615.6812280479149,1781379615,DyLam
399999,598.3770737301523,1781379615,DyLam
400999,610.2931726887488,1781379615,DyLam
401999,601.747501938362,1781379615,DyLam
402999,634.127634019963,1781379615,DyLam
403999,616.8459482330891,1781379615,DyLam
404999,605.8707056561516,1781379615,DyLam
405999,598.2775672000198,1781379615,DyLam
406999,621.263964432907,1781379615,DyLam
407999,610.7556512574979,1781379615,DyLam
408999,619.9695822011499,1781379615,DyLam
409999,623.2269546822546,1781379615,DyLam
410999,618.2700837113684,1781379615,DyLam
411999,611.5111455197753,1781379615,DyLam
412999,615.4695200625079,1781379615,DyLam
413999,631.8623724806014,1781379615,DyLam
414999,614.98861160992,1781379615,DyLam
415999,622.009276757926,1781379615,DyLam
416999,624.5817742916972,1781379615,DyLam
417999,612.0795980776629,1781379615,DyLam
418999,632.1676717687238,1781379615,DyLam
419999,630.431467652168,1781379615,DyLam
420999,623.3335131632974,1781379615,DyLam
421999,613.15704572659,1781379615,DyLam
422999,626.1678800738406,1781379615,DyLam
423999,622.523998996624,1781379615,DyLam
424999,620.9630551984425,1781379615,DyLam
425999,620.6013690903021,1781379615,DyLam
426999,633.3891418917111,1781379615,DyLam
427999,618.6251489367359,1781379615,DyLam
428999,636.2094902166781,1781379615,DyLam
429999,605.2265245585044,1781379615,DyLam
430999,623.5345469708743,1781379615,DyLam
431999,623.7259614565946,1781379615,DyLam
432999,619.4656668364237,1781379615,DyLam
433999,503.85652031531623,1781379615,DyLam
434999,610.522553325784,1781379615,DyLam
435999,597.013749617292,1781379615,DyLam
436999,633.0350584236402,1781379615,DyLam
437999,611.4768398705471,1781379615,DyLam
438999,591.4098760125958,1781379615,DyLam
439999,625.5791363507225,1781379615,DyLam
440999,427.9043683635821,1781379615,DyLam
441999,623.6595700904783,1781379615,DyLam
442999,619.7832108034529,1781379615,DyLam
443999,648.2619331900215,1781379615,DyLam
444999,625.4668640001636,1781379615,DyLam
445999,637.5718518269825,1781379615,DyLam
446999,627.042662511989,1781379615,DyLam
447999,636.3599657928146,1781379615,DyLam
448999,634.6673003087427,1781379615,DyLam
449999,240.95446943111304,1781379615,DyLam
450999,642.5941978171752,1781379615,DyLam
451999,650.0007623770888,1781379615,DyLam
452999,629.7805019487748,1781379615,DyLam
453999,635.781170893281,1781379615,DyLam
454999,636.5766638827627,1781379615,DyLam
455999,607.7723185466343,1781379615,DyLam
456999,604.9414658262439,1781379615,DyLam
457999,634.3707945826371,1781379615,DyLam
458999,629.5120811841748,1781379615,DyLam
459999,629.2377800487156,1781379615,DyLam
460999,622.3640174570656,1781379615,DyLam
461999,631.64573087291,1781379615,DyLam
462999,621.3987032276143,1781379615,DyLam
463999,628.8810125260958,1781379615,DyLam
464999,629.8455122937373,1781379615,DyLam
465999,622.236974502402,1781379615,DyLam
466999,641.5995315617678,1781379615,DyLam
467999,627.9936806547537,1781379615,DyLam
468999,613.787104307485,1781379615,DyLam
469999,608.7934016034694,1781379615,DyLam
470999,627.0535344448248,1781379615,DyLam
471999,642.2097747716908,1781379615,DyLam
472999,628.3384948919244,1781379615,DyLam
473999,609.3460048762938,1781379615,DyLam
474999,614.1050776958185,1781379615,DyLam
475999,634.8462297967649,1781379615,DyLam
476999,595.2494982250566,1781379615,DyLam
477999,630.0848098588455,1781379615,DyLam
478999,618.8447810160701,1781379615,DyLam
479999,629.9935936088625,1781379615,DyLam
480999,626.9992915940715,1781379615,DyLam
481999,632.8499372257832,1781379615,DyLam
482999,641.6467550825028,1781379615,DyLam
483999,636.6469432444484,1781379615,DyLam
484999,629.6856149798285,1781379615,DyLam
485999,630.3841950943181,1781379615,DyLam
486999,635.4278232929834,1781379615,DyLam
487999,630.6506418462897,1781379615,DyLam
488999,624.6380174399593,1781379615,DyLam
489999,633.2545383714894,1781379615,DyLam
490999,630.4506209290953,1781379615,DyLam
491999,613.731686158807,1781379615,DyLam
492999,629.0120127020466,1781379615,DyLam
493999,637.3752036208996,1781379615,DyLam
494999,659.979700784349,1781379615,DyLam
495999,651.1648451896122,1781379615,DyLam
496999,641.1048473797066,1781379615,DyLam
497999,623.174661154397,1781379615,DyLam
498999,598.9148636935406,1781379615,DyLam
499999,655.353323980552,1781379615,DyLam
999,-3.1828886066562787,1781379610,DyLam
1999,0.9165857561767374,1781379610,DyLam
2999,-2.53943388608213,1781379610,DyLam
3999,-1.6039172429709354,1781379610,DyLam
4999,-6.945625314539776,1781379610,DyLam
5999,0.9943966410580886,1781379610,DyLam
6999,-17.421387586485025,1781379610,DyLam
7999,-7.172559618848542,1781379610,DyLam
8999,-8.402566387675982,1781379610,DyLam
9999,-2.552677807864892,1781379610,DyLam
10999,-1.8422410242491116,1781379610,DyLam
11999,-9.669808686516035,1781379610,DyLam
12999,3.967306320624589,1781379610,DyLam
13999,-6.273382112228829,1781379610,DyLam
14999,-3.3972264769570133,1781379610,DyLam
15999,-4.821453982202432,1781379610,DyLam
16999,-8.421979186611678,1781379610,DyLam
17999,-2.3131502257815915,1781379610,DyLam
18999,-5.086104931601409,1781379610,DyLam
19999,-8.504327675972476,1781379610,DyLam
20999,2.0250336789273073,1781379610,DyLam
21999,4.611552477186766,1781379610,DyLam
22999,-4.233802358043659,1781379610,DyLam
23999,-0.3917699474561066,1781379610,DyLam
24999,-1.121227254643154,1781379610,DyLam
25999,4.395397946335446,1781379610,DyLam
26999,-1.0688055431903718,1781379610,DyLam
27999,10.220114775612139,1781379610,DyLam
28999,11.77517011143648,1781379610,DyLam
29999,11.746633137954497,1781379610,DyLam
30999,18.565950886464027,1781379610,DyLam
31999,17.018717977692493,1781379610,DyLam
32999,12.63958756027956,1781379610,DyLam
33999,10.815937782190016,1781379610,DyLam
34999,26.702189823786767,1781379610,DyLam
35999,20.999153900560355,1781379610,DyLam
36999,100.19827908998289,1781379610,DyLam
37999,23.385669918278044,1781379610,DyLam
38999,141.86835679879258,1781379610,DyLam
39999,156.8103043284528,1781379610,DyLam
40999,178.55163937491176,1781379610,DyLam
41999,193.7985630289332,1781379610,DyLam
42999,211.42289319782896,1781379610,DyLam
43999,222.87032891010858,1781379610,DyLam
44999,245.2852515686418,1781379610,DyLam
45999,236.8990801462995,1781379610,DyLam
46999,249.34667845030577,1781379610,DyLam
47999,263.2092457098526,1781379610,DyLam
48999,269.7829738677783,1781379610,DyLam
49999,285.0939292522361,1781379610,DyLam
50999,288.3149096434905,1781379610,DyLam
51999,257.7561489340676,1781379610,DyLam
52999,309.9117042474978,1781379610,DyLam
53999,304.5623325057627,1781379610,DyLam
54999,250.5488981485259,1781379610,DyLam
55999,311.6947849433194,1781379610,DyLam
56999,132.22815878550222,1781379610,DyLam
57999,308.6646159995514,1781379610,DyLam
58999,305.29328755903543,1781379610,DyLam
59999,316.4457687955623,1781379610,DyLam
60999,319.55051795665173,1781379610,DyLam
61999,316.38228316352945,1781379610,DyLam
62999,327.8511555868195,1781379610,DyLam
63999,323.4239814077532,1781379610,DyLam
64999,324.8084434493585,1781379610,DyLam
65999,332.03117343726285,1781379610,DyLam
66999,314.982416840173,1781379610,DyLam
67999,325.4926681045417,1781379610,DyLam
68999,324.4830291752899,1781379610,DyLam
69999,314.366616610129,1781379610,DyLam
70999,307.31403250855374,1781379610,DyLam
71999,318.44030011611756,1781379610,DyLam
72999,302.48458263069585,1781379610,DyLam
73999,303.2868342137732,1781379610,DyLam
74999,303.9068470944641,1781379610,DyLam
75999,308.33235057791353,1781379610,DyLam
76999,300.71124804620587,1781379610,DyLam
77999,284.0552305323416,1781379610,DyLam
78999,286.16530743049464,1781379610,DyLam
79999,282.3506812508303,1781379610,DyLam
80999,280.2926223967357,1781379610,DyLam
81999,292.2105571199094,1781379610,DyLam
82999,295.8196867138965,1781379610,DyLam
83999,286.8212442741989,1781379610,DyLam
84999,292.9782580883935,1781379610,DyLam
85999,288.49515827861615,1781379610,DyLam
86999,288.09107545511796,1781379610,DyLam
87999,292.894548170156,1781379610,DyLam
88999,304.67129710685015,1781379610,DyLam
89999,304.4628208171874,1781379610,DyLam
90999,304.72588056403526,1781379610,DyLam
91999,303.20920120215004,1781379610,DyLam
92999,308.51144355037064,1781379610,DyLam
93999,306.32881030209836,1781379610,DyLam
94999,310.6793136994859,1781379610,DyLam
95999,314.50847558217407,1781379610,DyLam
96999,314.7030784689834,1781379610,DyLam
97999,317.5580390391074,1781379610,DyLam
98999,315.02456365603604,1781379610,DyLam
99999,324.091912825747,1781379610,DyLam
100999,322.7359562804856,1781379610,DyLam
101999,315.7756641496107,1781379610,DyLam
102999,312.9851616910731,1781379610,DyLam
103999,321.57739965231735,1781379610,DyLam
104999,325.89323642449585,1781379610,DyLam
105999,321.6810007240515,1781379610,DyLam
106999,333.3290564857388,1781379610,DyLam
107999,331.524891857605,1781379610,DyLam
108999,336.30947134320616,1781379610,DyLam
109999,333.7053173590643,1781379610,DyLam
110999,239.10191837265285,1781379610,DyLam
111999,330.84679103015293,1781379610,DyLam
112999,333.1557221974698,1781379610,DyLam
113999,348.73343341347527,1781379610,DyLam
114999,333.93440825465365,1781379610,DyLam
115999,356.4295187818899,1781379610,DyLam
116999,353.2302598756997,1781379610,DyLam
117999,350.6060359705525,1781379610,DyLam
118999,348.50444385224716,1781379610,DyLam
119999,351.3823042783646,1781379610,DyLam
120999,354.6061377872757,1781379610,DyLam
121999,356.3150140819519,1781379610,DyLam
122999,357.10222000180727,1781379610,DyLam
123999,354.4753720425163,1781379610,DyLam
124999,358.51107230276375,1781379610,DyLam
125999,350.93834126245486,1781379610,DyLam
126999,356.1942316003767,1781379610,DyLam
127999,352.77844238559265,1781379610,DyLam
128999,357.54070415910314,1781379610,DyLam
129999,355.4141159153596,1781379610,DyLam
130999,360.51216327944536,1781379610,DyLam
131999,364.09495529652634,1781379610,DyLam
132999,356.52333628609904,1781379610,DyLam
133999,361.80586171507133,1781379610,DyLam
134999,356.49026546568876,1781379610,DyLam
135999,363.9435112812462,1781379610,DyLam
136999,352.20313760207193,1781379610,DyLam
137999,351.4224679707035,1781379610,DyLam
138999,358.70815935396917,1781379610,DyLam
139999,357.8034541219514,1781379610,DyLam
140999,359.50757869510306,1781379610,DyLam
141999,364.1614769048841,1781379610,DyLam
142999,360.3327137058496,1781379610,DyLam
143999,366.79863369668715,1781379610,DyLam
144999,360.96373027122513,1781379610,DyLam
145999,357.347790896851,1781379610,DyLam
146999,362.63605251897593,1781379610,DyLam
147999,358.5062969377543,1781379610,DyLam
148999,369.32259951553976,1781379610,DyLam
149999,362.77635682934533,1781379610,DyLam
150999,360.01357960353613,1781379610,DyLam
151999,361.1363346817273,1781379610,DyLam
152999,374.71438519698427,1781379610,DyLam
153999,372.8016729583986,1781379610,DyLam
154999,372.6405612858238,1781379610,DyLam
155999,371.3424870003573,1781379610,DyLam
156999,370.3242726313193,1781379610,DyLam
157999,372.39866052300886,1781379610,DyLam
158999,371.86249946148087,1781379610,DyLam
159999,372.85173608234277,1781379610,DyLam
160999,368.87992213858166,1781379610,DyLam
161999,370.27235526810216,1781379610,DyLam
162999,372.723000417536,1781379610,DyLam
163999,376.20498412155354,1781379610,DyLam
164999,378.0407688538668,1781379610,DyLam
