_step,ep_info/ctrl,seed,method
260999,-354.10329659935036,1781379605,DyLam
261999,-357.8973324609297,1781379605,DyLam
262999,-365.091104744623,1781379605,DyLam
263999,-368.6395790205957,1781379605,DyLam
264999,-360.00467501829104,1781379605,DyLam
265999,-364.2994755549971,1781379605,DyLam
266999,-364.50231668849756,1781379605,DyLam
267999,-364.72417200853454,1781379605,DyLam
268999,-378.1190924247109,1781379605,DyLam
269999,-369.16206491986935,1781379605,DyLam
270999,-372.7062365890791,1781379605,DyLam
271999,-374.85824379076456,1781379605,DyLam
272999,-368.9568593526879,1781379605,DyLam
273999,-364.77763686204963,1781379605,DyLam
274999,-370.1954350993035,1781379605,DyLam
275999,-364.1193210432929,1781379605,DyLam
276999,-361.6774833612145,1781379605,DyLam
277999,-364.19520728786733,1781379605,DyLam
278999,-359.6443606168029,1781379605,DyLam
279999,-360.66623344769084,1781379605,DyLam
280999,-372.18462366238293,1781379605,DyLam
281999,-362.3951891747612,1781379605,DyLam
282999,-357.1146012830239,1781379605,DyLam
283999,-358.646122314036,1781379605,DyLam
284999,-365.7524051417907,1781379605,DyLam
285999,-362.58312044913583,1781379605,DyLam
286999,-362.32603808740794,1781379605,DyLam
287999,-366.59781439757586,1781379605,DyLam
288999,-359.0386142159503,1781379605,DyLam
289999,-359.43707595393045,1781379605,DyLam
290999,-360.82979055121535,1781379605,DyLam
291999,-363.9717272122703,1781379605,DyLam
292999,-366.0353517569601,1781379605,DyLam
293999,-361.547980322503,1781379605,DyLam
294999,-364.96154486139613,1781379605,DyLam
295999,-361.0657896896199,1781379605,DyLam
296999,-268.02153008927917,1781379605,DyLam
297999,-361.06069858993123,1781379605,DyLam
298999,-360.69619411602605,1781379605,DyLam
299999,-369.71804543336197,1781379605,DyLam
300999,-352.78778979741037,1781379605,DyLam
301999,-359.1909011962518,1781379605,DyLam
302999,-365.4215651418395,1781379605,DyLam
303999,-358.1924472413952,1781379605,DyLam
304999,-357.14763370404603,1781379605,DyLam
305999,-357.4773619311548,1781379605,DyLam
306999,-357.8455335246393,1781379605,DyLam
307999,-193.64197363580257,1781379605,DyLam
308999,-357.8944221027196,1781379605,DyLam
309999,-360.8063560041291,1781379605,DyLam
310999,-355.2464831185833,1781379605,DyLam
311999,-357.66046407570474,1781379605,DyLam
312999,-360.85441827774036,1781379605,DyLam
313999,-368.71922604988004,1781379605,DyLam
314999,-357.96284637351823,1781379605,DyLam
315999,-364.3816374552744,1781379605,DyLam
316999,-354.5991866489251,1781379605,DyLam
317999,-365.0015552459903,1781379605,DyLam
318999,-363.3241764828562,1781379605,DyLam
319999,-358.92014933750073,1781379605,DyLam
320999,-364.3155587998529,1781379605,DyLam
321999,-362.9767277681581,1781379605,DyLam
322999,-354.9344866269578,1781379605,DyLam
323999,-360.29396854092687,1781379605,DyLam
324999,-357.9036299831546,1781379605,DyLam
325999,-368.06818335751706,1781379605,DyLam
326999,-359.44532770321956,1781379605,DyLam
327999,-362.83217917879415,1781379605,DyLam
328999,-362.00875295139855,1781379605,DyLam
329999,-357.74092851765477,1781379605,DyLam
330999,-358.6878128473957,1781379605,DyLam
331999,-356.44361277545516,1781379605,DyLam
332999,-355.46742544819915,1781379605,DyLam
333999,-370.3503850810228,1781379605,DyLam
334999,-362.44522651284876,1781379605,DyLam
335999,-268.1844175246854,1781379605,DyLam
336999,-376.8109119646253,1781379605,DyLam
337999,-375.72341575597767,1781379605,DyLam
338999,-372.2134297365941,1781379605,DyLam
339999,-371.66481355701893,1781379605,DyLam
340999,-365.84990782228545,1781379605,DyLam
341999,-371.3845959678292,1781379605,DyLam
342999,-383.6337956798571,1781379605,DyLam
343999,-375.5472407663862,1781379605,DyLam
344999,-368.6142886132005,1781379605,DyLam
345999,-365.5629881061614,1781379605,DyLam
346999,-365.100261474649,1781379605,DyLam
347999,-367.384578973676,1781379605,DyLam
348999,-373.50890354067093,1781379605,DyLam
349999,-377.4432389127711,1781379605,DyLam
350999,-370.09675703570275,1781379605,DyLam
351999,-363.95700991898735,1781379605,DyLam
352999,-370.5402457341547,1781379605,DyLam
353999,-366.3273261444019,1781379605,DyLam
354999,-360.9860776079196,1781379605,DyLam
355999,-361.5311283748595,1781379605,DyLam
356999,-366.4146454284591,1781379605,DyLam
357999,-366.7525130131589,1781379605,DyLam
358999,-364.98444686084997,1781379605,DyLam
359999,-366.2479739623762,1781379605,DyLam
360999,-370.4822943750772,1781379605,DyLam
361999,-366.45148510113364,1781379605,DyLam
362999,-371.60361703361104,1781379605,DyLam
363999,-370.3169694890578,1781379605,DyLam
364999,-367.87461981425713,1781379605,DyLam
365999,-363.46368084599516,1781379605,DyLam
366999,-366.17856291060605,1781379605,DyLam
367999,-368.50185646737623,1781379605,DyLam
368999,-364.23496281603974,1781379605,DyLam
369999,-373.8716038440666,1781379605,DyLam
370999,-366.9677261536317,1781379605,DyLam
371999,-381.1689649187031,1781379605,DyLam
372999,-368.146683221062,1781379605,DyLam
373999,-370.65611628443,1781379605,DyLam
374999,-371.9743011506897,1781379605,DyLam
375999,-368.32441123326623,1781379605,DyLam
376999,-204.72935894162694,1781379605,DyLam
377999,-359.4408845740058,1781379605,DyLam
378999,-372.0500034615399,1781379605,DyLam
379999,-378.9289922093353,1781379605,DyLam
380999,-368.57648565247644,1781379605,DyLam
381999,-379.5822777301071,1781379605,DyLam
382999,-381.8029077760876,1781379605,DyLam
383999,-378.2534541289014,1781379605,DyLam
384999,-373.2356832313042,1781379605,DyLam
385999,-381.1615087067084,1781379605,DyLam
386999,-375.69066408959503,1781379605,DyLam
387999,-374.69118216199234,1781379605,DyLam
388999,-380.1203407496212,1781379605,DyLam
389999,-368.41790342827653,1781379605,DyLam
390999,-363.5292087271809,1781379605,DyLam
391999,-369.79911528776057,1781379605,DyLam
392999,-364.67175911863706,1781379605,DyLam
393999,-369.51726961632517,1781379605,DyLam
394999,-369.7180898692461,1781379605,DyLam
395999,-363.7677662080774,1781379605,DyLam
396999,-365.98821102331084,1781379605,DyLam
397999,-366.5464227842171,1781379605,DyLam
398999,-369.62197969853906,1781379605,DyLam
399999,-366.01834422101587,1781379605,DyLam
400999,-379.38003521909314,1781379605,DyLam
401999,-381.21186291302314,1781379605,DyLam
402999,-383.14706402520335,1781379605,DyLam
403999,-374.0378455445175,1781379605,DyLam
404999,-368.10684917494626,1781379605,DyLam
405999,-370.78825150802703,1781379605,DyLam
406999,-367.4760600502293,1781379605,DyLam
407999,-366.43040914336854,1781379605,DyLam
408999,-355.5506009943779,1781379605,DyLam
409999,-368.6991897262631,1781379605,DyLam
410999,-362.07918085933994,1781379605,DyLam
411999,-361.9610600223142,1781379605,DyLam
412999,-361.0756497271364,1781379605,DyLam
413999,-369.99333567793155,1781379605,DyLam
414999,-369.5667251572017,1781379605,DyLam
415999,-366.3583279363812,1781379605,DyLam
416999,-361.578829998771,1781379605,DyLam
417999,-363.29999804620996,1781379605,DyLam
418999,-376.53253837053927,1781379605,DyLam
419999,-366.16949074342887,1781379605,DyLam
420999,-364.4081212170415,1781379605,DyLam
421999,-364.8110685658958,1781379605,DyLam
422999,-378.8019907052325,1781379605,DyLam
423999,-389.9532190908989,1781379605,DyLam
424999,-369.99666396404274,1781379605,DyLam
425999,-390.9933083889381,1781379605,DyLam
426999,-378.4015368657812,1781379605,DyLam
427999,-378.13184995825105,1781379605,DyLam
428999,-374.8845364600422,1781379605,DyLam
429999,-379.3327832842867,1781379605,DyLam
430999,-379.14196338535595,1781379605,DyLam
431999,-370.5167214572428,1781379605,DyLam
432999,-360.64628705506516,1781379605,DyLam
433999,-370.2640466044353,1781379605,DyLam
434999,-368.5249890026947,1781379605,DyLam
435999,-360.8731259157258,1781379605,DyLam
436999,-369.30400749420147,1781379605,DyLam
437999,-116.75022981936732,1781379605,DyLam
438999,-369.15870758518577,1781379605,DyLam
439999,-381.2271191148706,1781379605,DyLam
440999,-370.30933741355983,1781379605,DyLam
441999,-373.7933931946757,1781379605,DyLam
442999,-364.36407940089686,1781379605,DyLam
443999,-362.53558161606367,1781379605,DyLam
444999,-363.7146097781757,1781379605,DyLam
445999,-362.0229315273462,1781379605,DyLam
446999,-362.33867274597316,1781379605,DyLam
447999,-370.26387125998747,1781379605,DyLam
448999,-366.5868572145697,1781379605,DyLam
449999,-365.54254681617033,1781379605,DyLam
450999,-366.98522058129305,1781379605,DyLam
451999,-371.1385445632038,1781379605,DyLam
452999,-366.80580108736956,1781379605,DyLam
453999,-357.40507261517155,1781379605,DyLam
454999,-356.616398076837,1781379605,DyLam
455999,-362.55946147317695,1781379605,DyLam
456999,-363.318801966806,1781379605,DyLam
457999,-369.0915657977264,1781379605,DyLam
458999,-362.43628659844387,1781379605,DyLam
459999,-366.49224852398027,1781379605,DyLam
460999,-358.69776847896526,1781379605,DyLam
461999,-363.91405215114315,1781379605,DyLam
462999,-360.0615080197656,1781379605,DyLam
463999,-360.5865691695365,1781379605,DyLam
464999,-369.9892540015274,1781379605,DyLam
465999,-366.4985534095518,1781379605,DyLam
466999,-371.95177028576626,1781379605,DyLam
467999,-374.3679781307766,1781379605,DyLam
468999,-370.5301095917817,1781379605,DyLam
469999,-369.7519529970985,1781379605,DyLam
470999,-363.506467753401,1781379605,DyLam
471999,-364.8345111031086,1781379605,DyLam
472999,-363.67956838446366,1781379605,DyLam
473999,-371.48082595070264,1781379605,DyLam
474999,-362.9443753808738,1781379605,DyLam
475999,-370.11217656234925,1781379605,DyLam
476999,-364.6827289325503,1781379605,DyLam
477999,-370.0303658818205,1781379605,DyLam
478999,-375.94072914185625,1781379605,DyLam
479999,-366.8800205054387,1781379605,DyLam
480999,-363.3772404839592,1781379605,DyLam
481999,-366.1654645651576,1781379605,DyLam
482999,-377.3775821961466,1781379605,DyLam
483999,-376.21904411663604,1781379605,DyLam
484999,-371.9315435687695,1781379605,DyLam
485999,-365.5463193568095,1781379605,DyLam
486999,-363.88294707859546,1781379605,DyLam
487999,-369.2258147721494,1781379605,DyLam
488999,-363.06532893205656,1781379605,DyLam
489999,-357.64350712842645,1781379605,DyLam
490999,-367.49316496277885,1781379605,DyLam
491999,-366.55152463292103,1781379605,DyLam
492999,-359.45987343912395,1781379605,DyLam
493999,-361.80864687263954,1781379605,DyLam
494999,-363.2993629028399,1781379605,DyLam
495999,-367.0990602386493,1781379605,DyLam
496999,-368.74495182310517,1781379605,DyLam
497999,-360.55360011073407,1781379605,DyLam
498999,-366.67285407396645,1781379605,DyLam
499999,-371.6396065503362,1781379605,DyLam
999,-328.5778062939642,1781379600,DyLam
1999,-329.65430541833217,1781379600,DyLam
2999,-331.52652031679975,1781379600,DyLam
3999,-340.29984164237965,1781379600,DyLam
4999,-337.6500309556722,1781379600,DyLam
5999,-360.394683942199,1781379600,DyLam
6999,-359.9657423347239,1781379600,DyLam
7999,-353.8413786813613,1781379600,DyLam
8999,-338.84179724007856,1781379600,DyLam
9999,-343.21954309443674,1781379600,DyLam
10999,-339.43570803105797,1781379600,DyLam
11999,-329.52756342043523,1781379600,DyLam
12999,-331.7440741807219,1781379600,DyLam
13999,-326.3145311201612,1781379600,DyLam
14999,-317.99330573280656,1781379600,DyLam
15999,-320.5157326534392,1781379600,DyLam
16999,-310.875500207146,1781379600,DyLam
17999,-303.4492914279303,1781379600,DyLam
18999,-298.24639254560043,1781379600,DyLam
19999,-289.05697217894095,1781379600,DyLam
20999,-278.6678119438386,1781379600,DyLam
21999,-266.12212861329283,1781379600,DyLam
22999,-249.94372906039177,1781379600,DyLam
23999,-242.57360813021722,1781379600,DyLam
24999,-221.53546075026205,1781379600,DyLam
25999,-207.52812938392148,1781379600,DyLam
26999,-186.73225820064553,1781379600,DyLam
27999,-166.56852773018178,1781379600,DyLam
28999,-149.46422915719464,1781379600,DyLam
29999,-140.31929655497282,1781379600,DyLam
30999,-124.76899935056764,1781379600,DyLam
31999,-112.27316837819927,1781379600,DyLam
32999,-250.23026204357552,1781379600,DyLam
33999,-262.8600831478833,1781379600,DyLam
34999,-239.89123816291468,1781379600,DyLam
35999,-265.90887682636566,1781379600,DyLam
36999,-251.22774832198994,1781379600,DyLam
37999,-253.46480222543084,1781379600,DyLam
38999,-377.70603719602076,1781379600,DyLam
39999,-432.60144271949935,1781379600,DyLam
40999,-410.3319578841329,1781379600,DyLam
41999,-416.4683560679361,1781379600,DyLam
42999,-526.6386046707635,1781379600,DyLam
43999,-510.57053522268905,1781379600,DyLam
44999,-483.92199547588825,1781379600,DyLam
45999,-495.8024206757542,1781379600,DyLam
46999,-502.4599011540411,1781379600,DyLam
47999,-516.4423272411024,1781379600,DyLam
48999,-496.37074296673137,1781379600,DyLam
49999,-442.2340477729841,1781379600,DyLam
50999,-549.6405356725055,1781379600,DyLam
51999,-550.9682319263616,1781379600,DyLam
52999,-558.3386953671767,1781379600,DyLam
53999,-564.6799596647414,1781379600,DyLam
54999,-555.2564742267132,1781379600,DyLam
55999,-564.8836098015311,1781379600,DyLam
56999,-549.6219179928308,1781379600,DyLam
57999,-548.9681273400779,1781379600,DyLam
58999,-537.9090592364474,1781379600,DyLam
59999,-536.0565803051003,1781379600,DyLam
60999,-527.2422852168473,1781379600,DyLam
61999,-521.993376687169,1781379600,DyLam
62999,-522.7996104756985,1781379600,DyLam
63999,-522.5584745705123,1781379600,DyLam
64999,-514.9573318759604,1781379600,DyLam
65999,-497.67214144766285,1781379600,DyLam
66999,-490.0027453402679,1781379600,DyLam
67999,-474.23833248515945,1781379600,DyLam
68999,-464.0937809397777,1781379600,DyLam
69999,-442.0514689038195,1781379600,DyLam
70999,-434.0746532777942,1781379600,DyLam
71999,-431.12851183116464,1781379600,DyLam
72999,-409.1715938014292,1781379600,DyLam
73999,-399.905511451264,1781379600,DyLam
74999,-371.7595685223736,1781379600,DyLam
75999,-361.1458916564782,1781379600,DyLam
76999,-360.5731364861133,1781379600,DyLam
77999,-343.74072852234053,1781379600,DyLam
78999,-330.6014037554462,1781379600,DyLam
79999,-331.15238417685026,1781379600,DyLam
80999,-311.5248679866392,1781379600,DyLam
81999,-308.12611914674414,1781379600,DyLam
82999,-308.31538084646076,1781379600,DyLam
83999,-310.7034463609257,1781379600,DyLam
84999,-296.72487970938295,1781379600,DyLam
85999,-293.96210347861074,1781379600,DyLam
86999,-292.49310807666427,1781379600,DyLam
87999,-300.55527190119034,1781379600,DyLam
88999,-297.8370626916485,1781379600,DyLam
89999,-306.3614541341864,1781379600,DyLam
90999,-309.16316438714637,1781379600,DyLam
91999,-318.3205357392627,1781379600,DyLam
92999,-332.59376565118606,1781379600,DyLam
93999,-335.1080321222543,1781379600,DyLam
94999,-341.4558224231009,1781379600,DyLam
95999,-342.09796424458466,1781379600,DyLam
96999,-359.848715382318,1781379600,DyLam
97999,-363.90907623867184,1781379600,DyLam
98999,-363.42459483941406,1781379600,DyLam
99999,-385.32963318129396,1781379600,DyLam
100999,-386.2079821576672,1781379600,DyLam
101999,-383.6809232433637,1781379600,DyLam
102999,-392.5576582079132,1781379600,DyLam
103999,-391.01392875115084,1781379600,DyLam
104999,-402.5987043927114,1781379600,DyLam
105999,-405.527306693296,1781379600,DyLam
106999,-408.9230357731391,1781379600,DyLam
107999,-409.1437580188121,1781379600,DyLam
108999,-412.93660906950623,1781379600,DyLam
109999,-417.1334751670561,1781379600,DyLam
110999,-414.1316772152981,1781379600,DyLam
111999,-420.38150166471814,1781379600,DyLam
112999,-415.65538025399064,1781379600,DyLam
113999,-406.64213321854623,1781379600,DyLam
114999,-401.5897959321742,1781379600,DyLam
115999,-406.62407139937113,1781379600,DyLam
116999,-405.8783870935446,1781379600,DyLam
117999,-405.89733480413764,1781379600,DyLam
118999,-406.85917979975545,1781379600,DyLam
119999,-402.1742762823898,1781379600,DyLam
120999,-395.0238196402789,1781379600,DyLam
121999,-400.90560212731424,1781379600,DyLam
122999,-381.3530676364905,1781379600,DyLam
123999,-374.25578691313655,1781379600,DyLam
124999,-380.46540539463393,1781379600,DyLam
125999,-372.27174464613165,1781379600,DyLam
126999,-375.7317825059097,1781379600,DyLam
127999,-368.19730267425376,1781379600,DyLam
128999,-367.37353562563703,1781379600,DyLam
129999,-367.0887156675257,1781379600,DyLam
130999,-356.2063222974534,1781379600,DyLam
131999,-346.63672737777233,1781379600,DyLam
132999,-357.5721251169844,1781379600,DyLam
133999,-361.9215709120035,1781379600,DyLam
134999,-354.29177160188567,1781379600,DyLam
135999,-351.54552305738144,1781379600,DyLam
136999,-355.2393681580814,1781379600,DyLam
137999,-349.53613986323313,1781379600,DyLam
138999,-354.16698241233865,1781379600,DyLam
139999,-346.0422457531092,1781379600,DyLam
140999,-359.6541889781752,1781379600,DyLam
141999,-359.03989331920957,1781379600,DyLam
142999,-358.91507989664854,1781379600,DyLam
143999,-365.77527497212105,1781379600,DyLam
144999,-353.6729066769283,1781379600,DyLam
145999,-358.8585453405975,1781379600,DyLam
146999,-353.82051420708484,1781379600,DyLam
147999,-360.2909240176284,1781379600,DyLam
148999,-357.6117029488085,1781379600,DyLam
149999,-362.9160315344734,1781379600,DyLam
150999,-375.2393579185006,1781379600,DyLam
151999,-373.9521239275732,1781379600,DyLam
152999,-372.19848500937246,1781379600,DyLam
153999,-374.8837130765119,1781379600,DyLam
154999,-370.7423041711256,1781379600,DyLam
155999,-377.91632458567585,1781379600,DyLam
156999,-380.5613062332073,1781379600,DyLam
157999,-383.4731977805491,1781379600,DyLam
158999,-388.46644807855273,1781379600,DyLam
159999,-393.0337209130321,1781379600,DyLam
160999,-386.1076600402595,1781379600,DyLam
161999,-388.32404174158944,1781379600,DyLam
162999,-388.91123390197697,1781379600,DyLam
163999,-383.7976603060961,1781379600,DyLam
164999,-389.06580909341574,1781379600,DyLam
165999,-377.65832087273344,1781379600,DyLam
166999,-384.7378491883476,1781379600,DyLam
167999,-382.5153602709376,1781379600,DyLam
168999,-387.5497087811426,1781379600,DyLam
169999,-374.85543653368984,1781379600,DyLam
170999,-381.52829802036274,1781379600,DyLam
171999,-394.5008511741952,1781379600,DyLam
172999,-380.8487826188408,1781379600,DyLam
173999,-388.4649440149463,1781379600,DyLam
174999,-381.6092343231045,1781379600,DyLam
175999,-379.66946941117413,1781379600,DyLam
176999,-388.1082581753528,1781379600,DyLam
177999,-387.9035503591112,1781379600,DyLam
178999,-383.60559577370657,1781379600,DyLam
179999,-386.10128349065775,1781379600,DyLam
180999,-377.76457392424294,1781379600,DyLam
181999,-373.158731576055,1781379600,DyLam
182999,-364.0737340177097,1781379600,DyLam
183999,-361.25178897132446,1781379600,DyLam
184999,-367.1119882911449,1781379600,DyLam
185999,-360.62866161639516,1781379600,DyLam
186999,-362.26482130587067,1781379600,DyLam
187999,-355.97252215941677,1781379600,DyLam
188999,-348.1797022049624,1781379600,DyLam
189999,-362.76916942248727,1781379600,DyLam
190999,-358.501177318394,1781379600,DyLam
191999,-355.74945143361896,1781379600,DyLam
192999,-345.8976214677096,1781379600,DyLam
193999,-354.02914585669834,1781379600,DyLam
194999,-348.0765693411229,1781379600,DyLam
195999,-357.21458596487776,1781379600,DyLam
196999,-359.1044162511824,1781379600,DyLam
197999,-352.1236911639571,1781379600,DyLam
198999,-354.8729116742805,1781379600,DyLam
199999,-361.4096571778258,1781379600,DyLam
200999,-351.596315788726,1781379600,DyLam
201999,-359.3682374979052,1781379600,DyLam
202999,-358.6718438006938,1781379600,DyLam
203999,-358.4241495964428,1781379600,DyLam
204999,-355.8450437734527,1781379600,DyLam
205999,-353.13859741141385,1781379600,DyLam
206999,-353.27570395419974,1781379600,DyLam
207999,-361.74663030107826,1781379600,DyLam
208999,-351.3641198649999,1781379600,DyLam
209999,-352.2022064452368,1781379600,DyLam
210999,-354.4883819768831,1781379600,DyLam
211999,-355.2635492049156,1781379600,DyLam
212999,-366.6011082703864,1781379600,DyLam
213999,-359.30741837993276,1781379600,DyLam
214999,-367.4849740639337,1781379600,DyLam
215999,-355.0524567763007,1781379600,DyLam
216999,-354.43854667494696,1781379600,DyLam
217999,-359.88644589483744,1781379600,DyLam
218999,-351.6417333409192,1781379600,DyLam
219999,-356.7889895265299,1781379600,DyLam
220999,-358.2595388808595,1781379600,DyLam
221999,-353.86976534376555,1781379600,DyLam
222999,-349.6893602547544,1781379600,DyLam
223999,-349.85368720814574,1781379600,DyLam
224999,-352.521096996963,1781379600,DyLam
225999,-357.6033979952333,1781379600,DyLam
226999,-359.2474343944334,1781379600,DyLam
227999,-347.44802558546246,1781379600,DyLam
228999,-354.4054661989211,1781379600,DyLam
229999,-342.8637944261236,1781379600,DyLam
230999,-354.9244037369885,1781379600,DyLam
231999,-341.65254509821597,1781379600,DyLam
232999,-360.27002273251674,1781379600,DyLam
233999,-346.0302243456243,1781379600,DyLam
234999,-335.42347250382113,1781379600,DyLam
235999,-339.4638363147777,1781379600,DyLam
236999,-329.4173702547947,1781379600,DyLam
237999,-327.5751415453849,1781379600,DyLam
238999,-328.7911396200457,1781379600,DyLam
239999,-327.1381808388974,1781379600,DyLam
240999,-335.2103868524237,1781379600,DyLam
241999,-331.2806657080849,1781379600,DyLam
242999,-321.73477057864255,1781379600,DyLam
243999,-316.5517353241638,1781379600,DyLam
244999,-313.9859660031902,1781379600,DyLam
245999,-332.2047141008078,1781379600,DyLam
246999,-329.2561608801285,1781379600,DyLam
247999,-331.8147390391675,1781379600,DyLam
248999,-327.9989416897297,1781379600,DyLam
249999,-339.02428821722674,1781379600,DyLam
250999,-341.0212258764854,1781379600,DyLam
251999,-324.5891459447642,1781379600,DyLam
252999,-337.4804564366738,1781379600,DyLam
253999,-343.5960073222716,1781379600,DyLam
254999,-333.3675646024442,1781379600,DyLam
255999,-333.6852334737781,1781379600,DyLam
256999,-340.07944253832096,1781379600,DyLam
257999,-317.04168045396625,1781379600,DyLam
258999,-315.5569672212006,1781379600,DyLam
259999,-328.79186820114603,1781379600,DyLam
260999,-340.1108123473828,1781379600,DyLam
261999,-345.66010811428276,1781379600,DyLam
262999,-338.9218133526542,1781379600,DyLam
263999,-344.20231940535183,1781379600,DyLam
264999,-347.0206928544988,1781379600,DyLam
265999,-328.44826955534506,1781379600,DyLam
266999,-326.3660472768047,1781379600,DyLam
267999,-334.9028996390604,1781379600,DyLam
268999,-335.3545620515946,1781379600,DyLam
269999,-343.07106638203004,1781379600,DyLam
270999,-333.9554338262727,1781379600,DyLam
271999,-325.60623214673217,1781379600,DyLam
272999,-336.4663414061071,1781379600,DyLam
273999,-324.19853687441594,1781379600,DyLam
274999,-332.5162783972917,1781379600,DyLam
275999,-328.50007054706424,1781379600,DyLam
276999,-343.44245046128844,1781379600,DyLam
277999,-329.4670958332716,1781379600,DyLam
278999,-325.603536104163,1781379600,DyLam
279999,-334.0535275582226,1781379600,DyLam
280999,-337.12140964965056,1781379600,DyLam
281999,-337.3245211193961,1781379600,DyLam
282999,-533.2737031566601,1781379600,DyLam
283999,-331.9983318063124,1781379600,DyLam
284999,-341.8800831896564,1781379600,DyLam
285999,-338.1105451509356,1781379600,DyLam
286999,-344.9426142026978,1781379600,DyLam
287999,-354.6064365142953,1781379600,DyLam
288999,-345.6295257285236,1781379600,DyLam
289999,-350.8483383667968,1781379600,DyLam
290999,-348.9928438998755,1781379600,DyLam
291999,-359.444294809674,1781379600,DyLam
292999,-352.14000002294773,1781379600,DyLam
293999,-356.9425443224606,1781379600,DyLam
294999,-347.80069203178,1781379600,DyLam
295999,-355.995343325039,1781379600,DyLam
296999,-342.4772593664625,1781379600,DyLam
297999,-348.7067321514086,1781379600,DyLam
298999,-354.42127453659987,1781379600,DyLam
299999,-344.4176616271336,1781379600,DyLam
300999,-348.0798134654763,1781379600,DyLam
301999,-339.6869062775127,1781379600,DyLam
302999,-330.13391981522244,1781379600,DyLam
303999,-335.6392074351514,1781379600,DyLam
304999,-330.8348793114222,1781379600,DyLam
305999,-337.4952214881778,1781379600,DyLam
306999,-333.17190339913003,1781379600,DyLam
307999,-309.4205526293566,1781379600,DyLam
308999,-324.8298325402041,1781379600,DyLam
309999,-329.6584593765441,1781379600,DyLam
310999,-333.3013356166584,1781379600,DyLam
311999,-320.4920214563606,1781379600,DyLam
312999,-346.83084633698024,1781379600,DyLam
313999,-318.8059844958279,1781379600,DyLam
314999,-331.7665968773265,1781379600,DyLam
315999,-340.3882409731545,1781379600,DyLam
316999,-345.58286841462063,1781379600,DyLam
317999,-337.1398259078461,1781379600,DyLam
318999,-327.8761959796152,1781379600,DyLam
319999,-347.14928597646457,1781379600,DyLam
320999,-332.5658018141986,1781379600,DyLam
321999,-316.58454601342487,1781379600,DyLam
322999,-343.397550563018,1781379600,DyLam
323999,-337.85819886655827,1781379600,DyLam
324999,-324.3292628936467,1781379600,DyLam
325999,-341.2489493334044,1781379600,DyLam
326999,-331.8236080805462,1781379600,DyLam
327999,-345.83324158440035,1781379600,DyLam
328999,-338.18571127578645,1781379600,DyLam
329999,-336.80160526745,1781379600,DyLam
330999,-328.0125956957536,1781379600,DyLam
331999,-341.83315020178736,1781379600,DyLam
332999,-337.71335725610453,1781379600,DyLam
333999,-339.429798020671,1781379600,DyLam
334999,-329.8138030779859,1781379600,DyLam
335999,-329.2828223854303,1781379600,DyLam
336999,-332.52368760729854,1781379600,DyLam
337999,-338.55920844525116,1781379600,DyLam
338999,-339.8341153810423,1781379600,DyLam
339999,-321.0712279168269,1781379600,DyLam
340999,-354.9455460608005,1781379600,DyLam
341999,-328.7176080041875,1781379600,DyLam
342999,-322.941526523481,1781379600,DyLam
343999,-339.01961347181316,1781379600,DyLam
344999,-342.4315570493541,1781379600,DyLam
345999,-342.3674045726659,1781379600,DyLam
346999,-324.46291536403226,1781379600,DyLam
347999,-325.0933472278215,1781379600,DyLam
348999,-325.4004617271326,1781379600,DyLam
349999,-333.8910687739652,1781379600,DyLam
350999,-316.34197457662475,1781379600,DyLam
351999,-341.87266126771806,1781379600,DyLam
352999,-332.33931437258934,1781379600,DyLam
353999,-332.3014622417593,1781379600,DyLam
354999,-336.72444526230277,1781379600,DyLam
355999,-316.70316732674837,1781379600,DyLam
356999,-335.2765712241328,1781379600,DyLam
357999,-328.97493084395944,1781379600,DyLam
358999,-328.2183962265649,1781379600,DyLam
359999,-317.0977835816638,1781379600,DyLam
360999,-317.17973566924496,1781379600,DyLam
361999,-309.0522972910353,1781379600,DyLam
362999,-314.9193776125706,1781379600,DyLam
363999,-312.41897857934214,1781379600,DyLam
364999,-311.8566393647339,1781379600,DyLam
365999,-308.12313836812973,1781379600,DyLam
366999,-323.368812802558,1781379600,DyLam
367999,-321.08764522212226,1781379600,DyLam
368999,-319.7213287589453,1781379600,DyLam
369999,-315.81260627228767,1781379600,DyLam
370999,-324.32620245590806,1781379600,DyLam
371999,-320.4984162449837,1781379600,DyLam
372999,-318.80116188029456,1781379600,DyLam
373999,-314.0646951217207,1781379600,DyLam
374999,-331.89477174729075,1781379600,DyLam
375999,-318.59199785317,1781379600,DyLam
376999,-318.3188236082596,1781379600,DyLam
377999,-313.4752406701448,1781379600,DyLam
378999,-325.67344513163,1781379600,DyLam
379999,-326.9936745837328,1781379600,DyLam
380999,-319.06160866096604,1781379600,DyLam
381999,-321.46263973787404,1781379600,DyLam
382999,-318.9455466829239,1781379600,DyLam
383999,-333.4143409232297,1781379600,DyLam
384999,-329.15328181659186,1781379600,DyLam
385999,-332.02277918408316,1781379600,DyLam
386999,-334.3312130384147,1781379600,DyLam
387999,-336.8957362013551,1781379600,DyLam
388999,-322.2725244623919,1781379600,DyLam
389999,-320.9923513562734,1781379600,DyLam
390999,-333.3444880048434,1781379600,DyLam
391999,-334.9254133192202,1781379600,DyLam
392999,-346.78188679243135,1781379600,DyLam
393999,-338.56668202827393,1781379600,DyLam
394999,-337.6804528161885,1781379600,DyLam
395999,-337.67124294737965,1781379600,DyLam
396999,-327.24740809202194,1781379600,DyLam
