_step,ep_info/Move,seed,method
12203,-6.257677200890883,1778554757,DyLam
12264,10.93973956263078,1778554757,DyLam
12436,-3.0279483024584843,1778554757,DyLam
12544,-3.060727441122254,1778554757,DyLam
12566,-8.714156413197443,1778554757,DyLam
12935,6.950423283104374,1778554757,DyLam
13236,0.8127178599968379,1778554757,DyLam
13344,2.713412983620571,1778554757,DyLam
13374,2.9106975692963317,1778554757,DyLam
13636,-2.3390585275089832,1778554757,DyLam
14085,9.044503655258906,1778554757,DyLam
14264,8.204343479230428,1778554757,DyLam
14566,5.272171572624462,1778554757,DyLam
14740,0.042938578260351426,1778554757,DyLam
14875,8.108847004647185,1778554757,DyLam
14944,0.5377162528254822,1778554757,DyLam
15069,10.467558321185068,1778554757,DyLam
15685,-7.315128372503418,1778554757,DyLam
15774,-6.824393163671673,1778554757,DyLam
15999,4.824735709515558,1778554757,DyLam
16125,-0.04120931461034224,1778554757,DyLam
16329,-5.518177825857814,1778554757,DyLam
16485,-1.5026716182311652,1778554757,DyLam
16740,-1.872243556207351,1778554757,DyLam
16799,-7.141544756620999,1778554757,DyLam
16885,-5.212987142378272,1778554757,DyLam
17064,0.5192584034588772,1778554757,DyLam
17531,-1.9869842713721115,1778554757,DyLam
17684,7.210462674072576,1778554757,DyLam
17766,10.14092466542079,1778554757,DyLam
17851,3.0853485171884003,1778554757,DyLam
18084,6.5685128941492525,1778554757,DyLam
18195,11.567467561331865,1778554757,DyLam
18264,3.595462152012425,1778554757,DyLam
18329,7.808215031103584,1778554757,DyLam
18651,0.2736692091924874,1778554757,DyLam
18858,10.793693674613523,1778554757,DyLam
18917,8.057019194563901,1778554757,DyLam
18974,-3.711965182483627,1778554757,DyLam
19183,-17.25775727751146,1778554757,DyLam
19685,6.288870002254779,1778554757,DyLam
19803,7.287459366492394,1778554757,DyLam
19869,6.830616093305524,1778554757,DyLam
19999,15.895697629048852,1778554757,DyLam
20318,10.236983006283554,1778554757,DyLam
20445,12.064533288638254,1778554757,DyLam
20718,5.01147232202264,1778554757,DyLam
21152,-0.49609811174623497,1778554757,DyLam
21258,15.890682627817815,1778554757,DyLam
21464,24.04272691425317,1778554757,DyLam
21531,27.963505310627472,1778554757,DyLam
22150,10.990659224715555,1778554757,DyLam
22214,-2.137696806764882,1778554757,DyLam
23044,21.659699938368156,1778554757,DyLam
23366,15.266184130612768,1778554757,DyLam
23531,6.562069630593471,1778554757,DyLam
23685,19.02220954174874,1778554757,DyLam
23929,14.694050347269988,1778554757,DyLam
24383,6.672902224249773,1778554757,DyLam
24458,5.315694206026996,1778554757,DyLam
24885,26.451184475235454,1778554757,DyLam
24966,17.5285205211341,1778554757,DyLam
25072,12.35713960525203,1778554757,DyLam
25183,21.308533888975038,1778554757,DyLam
25423,10.915905356530686,1778554757,DyLam
25488,4.977229734435684,1778554757,DyLam
25888,12.881904015394856,1778554757,DyLam
25973,6.588654258777907,1778554757,DyLam
26085,0.06039728828754842,1778554757,DyLam
26195,23.81682742211746,1778554757,DyLam
26318,11.153603769942627,1778554757,DyLam
26458,20.797733368712912,1778554757,DyLam
26469,4.28184272608084,1778554757,DyLam
27064,9.341140379305745,1778554757,DyLam
27135,16.375117473036283,1778554757,DyLam
27476,9.856169230576533,1778554757,DyLam
27666,10.545200350401043,1778554757,DyLam
27869,10.715739167578882,1778554757,DyLam
27935,7.931684097471958,1778554757,DyLam
28237,19.907230206398314,1778554757,DyLam
28292,12.611279603122185,1778554757,DyLam
28672,31.508322083146886,1778554757,DyLam
29573,31.874523951997816,1778554757,DyLam
29795,17.901914005871625,1778554757,DyLam
29869,30.37751026680267,1778554757,DyLam
29876,23.175770206548922,1778554757,DyLam
30168,15.5599413730834,1778554757,DyLam
30174,18.08745960174659,1778554757,DyLam
30237,12.852786975739777,1778554757,DyLam
30250,5.664726630168808,1778554757,DyLam
30335,40.98708946092009,1778554757,DyLam
30568,13.153408341266882,1778554757,DyLam
30574,19.94520492120964,1778554757,DyLam
30637,20.394358250203194,1778554757,DyLam
31045,19.819024155135505,1778554757,DyLam
31050,19.18567940546068,1778554757,DyLam
31072,26.69221373067751,1778554757,DyLam
31183,36.53644155067247,1778554757,DyLam
31266,17.07139514888277,1778554757,DyLam
31463,30.38797306039434,1778554757,DyLam
32085,44.888662263658695,1778554757,DyLam
32168,44.21919436851052,1778554757,DyLam
32276,6.332396300572499,1778554757,DyLam
32676,8.028556804723152,1778554757,DyLam
32692,29.64189493239056,1778554757,DyLam
32750,21.95077863648086,1778554757,DyLam
32885,60.76352417421037,1778554757,DyLam
33072,15.942490999498839,1778554757,DyLam
33235,14.076384799960861,1778554757,DyLam
33524,23.586555895632994,1778554757,DyLam
33795,6.015561128384862,1778554757,DyLam
33901,48.93481185181909,1778554757,DyLam
33950,12.230367890678146,1778554757,DyLam
34210,25.963575593301506,1778554757,DyLam
34724,26.65824366519538,1778554757,DyLam
34735,21.768556573083206,1778554757,DyLam
35025,44.164574435211264,1778554757,DyLam
35076,46.249676674675726,1778554757,DyLam
35153,37.53801023961314,1778554757,DyLam
35285,3.1196050789789105,1778554757,DyLam
35444,23.27391742962852,1778554757,DyLam
35492,36.75599779059709,1778554757,DyLam
35550,27.043617199415014,1778554757,DyLam
35636,25.802755832219486,1778554757,DyLam
35872,33.02607683490265,1778554757,DyLam
35950,28.058053415250807,1778554757,DyLam
36261,42.641035809263606,1778554757,DyLam
36485,36.122257524935144,1778554757,DyLam
36554,25.935087103003326,1778554757,DyLam
36576,33.08920043705416,1778554757,DyLam
36724,29.234273460377334,1778554757,DyLam
36754,30.841541126865124,1778554757,DyLam
36839,41.30665550273409,1778554757,DyLam
36885,15.839539889862433,1778554757,DyLam
37239,80.63359164024924,1778554757,DyLam
37425,49.933453892570036,1778554757,DyLam
37463,35.9461129297109,1778554757,DyLam
37768,26.654795681273175,1778554757,DyLam
37872,58.306182367016014,1778554757,DyLam
38183,42.1581540017438,1778554757,DyLam
38225,24.194690492104886,1778554757,DyLam
38510,34.3905124888487,1778554757,DyLam
39052,41.7690653372507,1778554757,DyLam
39424,35.90301663397132,1778554757,DyLam
39444,30.549319549076166,1778554757,DyLam
39636,46.36236030501815,1778554757,DyLam
39716,39.70022412196613,1778554757,DyLam
39794,38.556071083067415,1778554757,DyLam
39832,36.11158884266133,1778554757,DyLam
39852,55.506911083996016,1778554757,DyLam
40042,54.78193893892635,1778554757,DyLam
40202,23.10518249362296,1778554757,DyLam
40724,21.263651207087978,1778554757,DyLam
40773,37.97340955558002,1778554757,DyLam
40980,59.22043374306289,1778554757,DyLam
40986,64.01370151526757,1778554757,DyLam
41239,55.08125379563435,1778554757,DyLam
41265,34.79400922418318,1778554757,DyLam
41332,62.723058501957304,1778554757,DyLam
41357,43.40514913976569,1778554757,DyLam
41642,42.88809303332434,1778554757,DyLam
41696,60.834629142481226,1778554757,DyLam
41757,21.07321148099502,1778554757,DyLam
41780,53.076716184737705,1778554757,DyLam
41919,47.49223993586035,1778554757,DyLam
42097,68.43938451515058,1778554757,DyLam
42496,46.652423940823894,1778554757,DyLam
42522,73.05621093965806,1778554757,DyLam
42598,21.879563616571932,1778554757,DyLam
42641,35.21607925516932,1778554757,DyLam
43224,76.4275286495277,1778554757,DyLam
43723,21.27156342425183,1778554757,DyLam
43768,25.51430013408098,1778554757,DyLam
44168,46.70111904738029,1778554757,DyLam
44560,49.8054238338142,1778554757,DyLam
44700,98.15315938038208,1778554757,DyLam
44887,23.925300886437043,1778554757,DyLam
44942,55.01575359507737,1778554757,DyLam
44993,77.61657620153423,1778554757,DyLam
45212,35.295329215335435,1778554757,DyLam
45619,115.44117728198978,1778554757,DyLam
45921,11.843283783428488,1778554757,DyLam
45946,53.11369859272335,1778554757,DyLam
46069,61.35438931013101,1778554757,DyLam
46234,28.321025194362743,1778554757,DyLam
46241,45.9501020769362,1778554757,DyLam
46641,67.95068492094049,1778554757,DyLam
46810,58.41250257000828,1778554757,DyLam
46970,52.47812392774221,1778554757,DyLam
47098,84.11750325089623,1778554757,DyLam
47109,81.538864056348,1778554757,DyLam
47212,93.60001522691508,1778554757,DyLam
47488,37.826893902700164,1778554757,DyLam
47555,59.03290173049855,1778554757,DyLam
47610,81.68605338181614,1778554757,DyLam
47734,14.817371282070686,1778554757,DyLam
47909,64.23203514486393,1778554757,DyLam
48012,81.97879854562807,1778554757,DyLam
48148,35.655016749471265,1778554757,DyLam
48264,104.47722718940604,1778554757,DyLam
48273,75.92668391365638,1778554757,DyLam
48348,42.60400972626009,1778554757,DyLam
48355,84.49803899675888,1778554757,DyLam
49012,87.67756056243489,1778554757,DyLam
49013,45.98700187140937,1778554757,DyLam
49016,107.78101522294193,1778554757,DyLam
49253,85.19281044392656,1778554757,DyLam
49323,80.31696117356634,1778554757,DyLam
49332,38.08167894990824,1778554757,DyLam
49412,153.69976716718398,1778554757,DyLam
49489,33.14762698802031,1778554757,DyLam
49555,73.06912830561629,1778554757,DyLam
49765,51.91390373468727,1778554757,DyLam
49829,107.2205935870448,1778554757,DyLam
50367,65.79910636114892,1778554757,DyLam
50428,52.091403544148655,1778554757,DyLam
50560,42.44482028437547,1778554757,DyLam
50713,58.0147823052813,1778554757,DyLam
50894,88.96231063854866,1778554757,DyLam
51142,98.74047758228463,1778554757,DyLam
51274,116.82241084792625,1778554757,DyLam
51318,44.044923437925384,1778554757,DyLam
51430,79.1011733391221,1778554757,DyLam
51599,31.099738817412653,1778554757,DyLam
51830,55.147395651010534,1778554757,DyLam
51837,28.145335659524065,1778554757,DyLam
51904,94.25261285326937,1778554757,DyLam
51939,64.93821171221919,1778554757,DyLam
52032,20.971107119295837,1778554757,DyLam
52075,15.6986195588739,1778554757,DyLam
52475,69.28463319740271,1778554757,DyLam
52496,84.55388844708544,1778554757,DyLam
52519,138.79820374126277,1778554757,DyLam
52727,69.84803751822993,1778554757,DyLam
53037,61.22754696569399,1778554757,DyLam
53381,30.80787201716033,1778554757,DyLam
53600,62.354894361344414,1778554757,DyLam
53688,84.51586089487947,1778554757,DyLam
54237,64.14752464255878,1778554757,DyLam
54354,50.44880187314841,1778554757,DyLam
54483,63.99376449328367,1778554757,DyLam
54631,98.11648692289918,1778554757,DyLam
54751,46.66033111536222,1778554757,DyLam
54775,90.43817136800732,1778554757,DyLam
55000,70.32876563042768,1778554757,DyLam
55120,83.7057161126717,1778554757,DyLam
55175,86.86983179419087,1778554757,DyLam
55195,63.70201625639492,1778554757,DyLam
55313,66.03985403914766,1778554757,DyLam
55445,56.918346432113914,1778554757,DyLam
55711,28.498966751583342,1778554757,DyLam
55778,84.36789490080437,1778554757,DyLam
55837,75.23802743589343,1778554757,DyLam
56041,56.63463773081315,1778554757,DyLam
56113,93.36969352271811,1778554757,DyLam
56178,66.40684233402054,1778554757,DyLam
56206,33.09558555616348,1778554757,DyLam
56382,60.50117184346026,1778554757,DyLam
56731,51.0420593189175,1778554757,DyLam
56920,45.68813556600476,1778554757,DyLam
56985,46.46081180266028,1778554757,DyLam
57227,56.85469618255643,1778554757,DyLam
58151,55.200256198035866,1778554757,DyLam
58179,39.2415494954377,1778554757,DyLam
58301,60.8158336602432,1778554757,DyLam
58378,54.762501420274745,1778554757,DyLam
58466,72.11359391866486,1778554757,DyLam
58528,55.06577568867185,1778554757,DyLam
58801,54.77945434613534,1778554757,DyLam
58853,60.47670064042086,1778554757,DyLam
59005,22.71438373997354,1778554757,DyLam
59101,47.35142785039776,1778554757,DyLam
59115,59.797342013932486,1778554757,DyLam
59125,83.03717915674747,1778554757,DyLam
59331,39.976028220319364,1778554757,DyLam
59446,9.080830334462322,1778554757,DyLam
59515,41.111691622774686,1778554757,DyLam
59824,36.60136291342719,1778554757,DyLam
59975,57.017276887087824,1778554757,DyLam
60014,54.26477760022685,1778554757,DyLam
60551,75.83235453345354,1778554757,DyLam
60566,46.80528053869096,1778554757,DyLam
60690,52.99375950160885,1778554757,DyLam
60783,65.17664622298199,1778554757,DyLam
60789,27.867141871962797,1778554757,DyLam
61090,82.76644368340934,1778554757,DyLam
61408,17.799656243695807,1778554757,DyLam
61500,50.015708770773855,1778554757,DyLam
61581,42.75836346191326,1778554757,DyLam
61835,29.151399325047958,1778554757,DyLam
61981,123.9068770514635,1778554757,DyLam
62027,116.06557671617485,1778554757,DyLam
62254,35.27385736547772,1778554757,DyLam
62381,33.38067982367167,1778554757,DyLam
62507,48.05929712364375,1778554757,DyLam
62641,46.203133133417836,1778554757,DyLam
62750,81.85767127284191,1778554757,DyLam
62781,16.253551676793975,1778554757,DyLam
62988,23.772538042642203,1778554757,DyLam
63054,83.22710565061516,1778554757,DyLam
63164,47.69955685729753,1778554757,DyLam
63363,37.61140453716215,1778554757,DyLam
63397,22.18857442207439,1778554757,DyLam
64078,34.37967122619145,1778554757,DyLam
64150,87.28261185047593,1778554757,DyLam
64772,43.36676659313618,1778554757,DyLam
64851,63.91089113317032,1778554757,DyLam
65019,21.573145686735504,1778554757,DyLam
65110,57.05863316890122,1778554757,DyLam
65164,47.23034455855628,1778554757,DyLam
65198,53.88092851543997,1778554757,DyLam
65230,22.910548786883492,1778554757,DyLam
65251,46.13690758572319,1778554757,DyLam
65341,34.31316081922029,1778554757,DyLam
65433,74.73905613634773,1778554757,DyLam
65671,57.264923193356665,1778554757,DyLam
65781,21.012916130395407,1778554757,DyLam
66026,105.98070809556204,1778554757,DyLam
66233,40.874381779559954,1778554757,DyLam
66354,63.04856744190696,1778554757,DyLam
66968,70.71931262217635,1778554757,DyLam
67125,129.76198681922907,1778554757,DyLam
67226,31.099839242057147,1778554757,DyLam
67398,84.68217774331363,1778554757,DyLam
67421,28.16644631957461,1778554757,DyLam
67547,89.93124323189426,1778554757,DyLam
67597,97.51612257440989,1778554757,DyLam
67604,97.40807145030978,1778554757,DyLam
67624,25.23178566953149,1778554757,DyLam
67819,47.87062973208,1778554757,DyLam
67821,65.84039596151628,1778554757,DyLam
68157,62.342723640222424,1778554757,DyLam
68233,119.09777639743255,1778554757,DyLam
68505,74.34227908327411,1778554757,DyLam
68601,105.03910730066188,1778554757,DyLam
68612,55.48059008848337,1778554757,DyLam
68667,84.40263189987223,1778554757,DyLam
68679,52.12915009694053,1778554757,DyLam
68875,0.14299901630375664,1778554757,DyLam
68957,68.76720700042718,1778554757,DyLam
68964,50.543095398172774,1778554757,DyLam
69233,34.22380617561352,1778554757,DyLam
69553,71.74000895120383,1778554757,DyLam
69722,142.84222663582912,1778554757,DyLam
69764,128.7218663959034,1778554757,DyLam
69852,61.74101403816356,1778554757,DyLam
69902,12.642810083900468,1778554757,DyLam
70173,82.94262541712877,1778554757,DyLam
70252,117.64164683880603,1778554757,DyLam
70513,51.24378164593596,1778554757,DyLam
70525,24.04861527810375,1778554757,DyLam
70606,46.54723096320935,1778554757,DyLam
70802,46.1669661353486,1778554757,DyLam
71202,143.57460043377077,1778554757,DyLam
71471,44.67685930981691,1778554757,DyLam
71502,69.00586796564441,1778554757,DyLam
71664,101.20386900516725,1778554757,DyLam
71865,45.23760266596446,1778554757,DyLam
71987,94.58066648375983,1778554757,DyLam
72091,24.37026619032127,1778554757,DyLam
72119,21.29066283100703,1778554757,DyLam
72313,18.78015998955398,1778554757,DyLam
72429,24.035324862485623,1778554757,DyLam
72593,48.67141157322842,1778554757,DyLam
73067,21.88456902154035,1778554757,DyLam
73094,74.58321240994454,1778554757,DyLam
73207,152.6925754878425,1778554757,DyLam
73524,89.11348594715145,1778554757,DyLam
73717,24.957133336853303,1778554757,DyLam
73959,65.67217877968038,1778554757,DyLam
74117,50.00751473427246,1778554757,DyLam
74409,96.92491156440286,1778554757,DyLam
74489,5.300440162977374,1778554757,DyLam
74684,58.899339550340585,1778554757,DyLam
74803,86.48270200993578,1778554757,DyLam
74993,34.91142390585048,1778554757,DyLam
75262,54.40662568270119,1778554757,DyLam
75316,149.91782814149664,1778554757,DyLam
75572,77.18858919746354,1778554757,DyLam
75712,22.284275623716493,1778554757,DyLam
76341,104.80680738679989,1778554757,DyLam
76400,40.498396536215644,1778554757,DyLam
76517,52.20041278544636,1778554757,DyLam
76672,26.508707951103833,1778554757,DyLam
76724,67.26956594949486,1778554757,DyLam
76884,60.799372294629855,1778554757,DyLam
76917,68.81082487498017,1778554757,DyLam
77072,62.04578408727393,1778554757,DyLam
77321,37.945237482286196,1778554757,DyLam
77327,44.608545360551695,1778554757,DyLam
77726,52.5561921275385,1778554757,DyLam
77872,65.50924199645685,1778554757,DyLam
77963,50.39809796972034,1778554757,DyLam
77998,68.48836920424924,1778554757,DyLam
78121,40.22103008082179,1778554757,DyLam
78275,134.3529528653709,1778554757,DyLam
78285,56.59554928773404,1778554757,DyLam
78305,112.0304052412079,1778554757,DyLam
78335,50.54007944469683,1778554757,DyLam
78398,79.38134729548038,1778554757,DyLam
78769,140.45239196642737,1778554757,DyLam
78878,53.483283077662435,1778554757,DyLam
78884,104.94610204099162,1778554757,DyLam
78990,65.71768223456334,1778554757,DyLam
79008,143.37052669602573,1778554757,DyLam
79135,73.6491667798506,1778554757,DyLam
79658,39.11756228301936,1778554757,DyLam
80250,128.69871097213095,1778554757,DyLam
80469,63.015294732503875,1778554757,DyLam
80645,46.68064239706946,1778554757,DyLam
80826,139.58716583983394,1778554757,DyLam
81115,73.51869020595778,1778554757,DyLam
81135,66.79894328807804,1778554757,DyLam
81198,33.5113229863878,1778554757,DyLam
81226,60.84458505978781,1778554757,DyLam
81455,55.80553100794613,1778554757,DyLam
81515,112.40996056083623,1778554757,DyLam
81746,18.65980095550338,1778554757,DyLam
81979,49.26340902418889,1778554757,DyLam
82133,57.30918953720183,1778554757,DyLam
82142,34.122178326476494,1778554757,DyLam
82363,100.03323862080657,1778554757,DyLam
82407,106.11133390154644,1778554757,DyLam
82542,37.82278168392973,1778554757,DyLam
82960,56.865259027797784,1778554757,DyLam
83342,125.75585342812187,1778554757,DyLam
83366,48.963706550092354,1778554757,DyLam
83979,74.78166842407089,1778554757,DyLam
84028,99.27931638923411,1778554757,DyLam
84290,129.35713650958283,1778554757,DyLam
84569,54.962263039665196,1778554757,DyLam
84584,91.72531203662903,1778554757,DyLam
84603,31.64624159324541,1778554757,DyLam
84648,10.209333999909253,1778554757,DyLam
84788,75.80925856671902,1778554757,DyLam
85135,27.72478800684331,1778554757,DyLam
85270,174.25507603070605,1778554757,DyLam
85322,51.14785636436651,1778554757,DyLam
85353,47.28993018522681,1778554757,DyLam
85416,118.84538274765599,1778554757,DyLam
86409,116.5899302043095,1778554757,DyLam
86606,38.44677067768578,1778554757,DyLam
86616,53.897814851796845,1778554757,DyLam
86942,69.58435394304465,1778554757,DyLam
87016,45.916291636553986,1778554757,DyLam
87050,49.13252418645392,1778554757,DyLam
87349,101.90614621744086,1778554757,DyLam
87350,119.50584223683818,1778554757,DyLam
87406,24.68602672733411,1778554757,DyLam
87646,4.0180031775234655,1778554757,DyLam
87795,41.43500762799377,1778554757,DyLam
87821,23.773539710794676,1778554757,DyLam
87945,47.54700390594031,1778554757,DyLam
88195,122.94752948834568,1778554757,DyLam
88443,58.18898825332089,1778554757,DyLam
88669,61.31727540363856,1778554757,DyLam
89489,91.93774959278619,1778554757,DyLam
89513,98.19201758608169,1778554757,DyLam
89729,139.48249864582758,1778554757,DyLam
89806,47.61784851425972,1778554757,DyLam
89839,116.03866154303981,1778554757,DyLam
89945,136.7410663902296,1778554757,DyLam
89988,128.06767820329895,1778554757,DyLam
90015,48.26021253746607,1778554757,DyLam
90313,33.45377316164422,1778554757,DyLam
90345,64.30482322817439,1778554757,DyLam
90347,79.45799328264287,1778554757,DyLam
90436,51.4453526082464,1778554757,DyLam
90478,37.11420815720877,1778554757,DyLam
90745,137.2636352616376,1778554757,DyLam
90754,84.2381545030585,1778554757,DyLam
90799,139.45145899589937,1778554757,DyLam
90831,89.27563911924618,1778554757,DyLam
91138,40.904652129239885,1778554757,DyLam
91145,100.56032231268641,1778554757,DyLam
91350,30.273306518160293,1778554757,DyLam
92242,64.62971858248376,1778554757,DyLam
92254,35.82884867546804,1778554757,DyLam
92590,100.90779844911765,1778554757,DyLam
92638,105.52678419976219,1778554757,DyLam
92878,93.76512346406118,1778554757,DyLam
92973,28.430803287458463,1778554757,DyLam
92990,42.96373712917954,1778554757,DyLam
93145,104.4329582271912,1778554757,DyLam
93438,177.85644240568834,1778554757,DyLam
93598,89.61220094342134,1778554757,DyLam
94078,50.53389665583427,1778554757,DyLam
94203,11.933110394273026,1778554757,DyLam
94503,59.41368380825293,1778554757,DyLam
94903,56.26196532167214,1778554757,DyLam
95003,110.77789443299105,1778554757,DyLam
95032,5.959942432306837,1778554757,DyLam
95086,37.763035064466564,1778554757,DyLam
95097,48.606642644676185,1778554757,DyLam
95135,20.161817552727474,1778554757,DyLam
95220,38.92025374675244,1778554757,DyLam
95445,111.26845401845252,1778554757,DyLam
95869,93.52802512220941,1778554757,DyLam
95925,47.75494415976581,1778554757,DyLam
96027,74.96851051031261,1778554757,DyLam
96038,102.31159694495815,1778554757,DyLam
96264,78.63010465529852,1778554757,DyLam
96313,11.45225380109822,1778554757,DyLam
96451,77.49845769198649,1778554757,DyLam
96491,48.917504710098896,1778554757,DyLam
96696,10.209813564672505,1778554757,DyLam
96783,98.10392278254179,1778554757,DyLam
96903,40.2034305662048,1778554757,DyLam
97120,113.79559565257092,1778554757,DyLam
97158,79.40673021868463,1778554757,DyLam
97292,107.40544153859628,1778554757,DyLam
97360,23.884758126496067,1778554757,DyLam
97391,86.1956983123697,1778554757,DyLam
97415,75.12710204771022,1778554757,DyLam
97513,76.01776281133556,1778554757,DyLam
97583,68.9320855851975,1778554757,DyLam
97689,63.997507627716246,1778554757,DyLam
97864,115.60181132629769,1778554757,DyLam
97913,75.6398586365666,1778554757,DyLam
97915,30.467509431492473,1778554757,DyLam
98148,89.87365829756855,1778554757,DyLam
98150,88.52559491619013,1778554757,DyLam
98420,73.4798115175248,1778554757,DyLam
98543,109.65273128004765,1778554757,DyLam
99294,49.9401133330897,1778554757,DyLam
99300,61.29433805257418,1778554757,DyLam
99348,121.63215666609685,1778554757,DyLam
99354,12.824471345765822,1778554757,DyLam
99429,137.90750543010705,1778554757,DyLam
99657,183.48422004498772,1778554757,DyLam
99743,85.2868594664656,1778554757,DyLam
99923,46.26370724924929,1778554757,DyLam
99958,14.374229336733924,1778554757,DyLam
100148,97.6668337342226,1778554757,DyLam
100181,125.09239489880656,1778554757,DyLam
100624,68.2055889529461,1778554757,DyLam
100812,97.63725691164551,1778554757,DyLam
100857,65.19891869037707,1778554757,DyLam
101021,83.52528272164693,1778554757,DyLam
101137,148.29826248550043,1778554757,DyLam
101205,134.04906167694406,1778554757,DyLam
101232,50.145769028749356,1778554757,DyLam
101289,77.51756405604618,1778554757,DyLam
101655,23.756916922085743,1778554757,DyLam
101770,55.461964785647204,1778554757,DyLam
101938,99.66346763340405,1778554757,DyLam
102440,119.75844982195686,1778554757,DyLam
102570,176.75373769799043,1778554757,DyLam
102808,95.62923550372676,1778554757,DyLam
102845,76.76806856065377,1778554757,DyLam
102913,93.7735821355302,1778554757,DyLam
103138,83.89242170799118,1778554757,DyLam
103193,194.33807292786963,1778554757,DyLam
103262,40.7874042649389,1778554757,DyLam
103443,136.3512219135478,1778554757,DyLam
103511,42.4680214666778,1778554757,DyLam
103605,96.85505504872415,1778554757,DyLam
103661,160.694446414991,1778554757,DyLam
103670,167.07379002118222,1778554757,DyLam
103763,23.203066544788832,1778554757,DyLam
103773,21.330648807265952,1778554757,DyLam
103939,47.15821203218346,1778554757,DyLam
104122,105.98456521434197,1778554757,DyLam
104207,36.03684434022282,1778554757,DyLam
104259,28.399318544875435,1778554757,DyLam
104355,141.50622959264783,1778554757,DyLam
104447,57.75668620145475,1778554757,DyLam
104470,117.03924511838045,1778554757,DyLam
104600,65.23679530420485,1778554757,DyLam
104858,41.87629638362271,1778554757,DyLam
105085,55.83345395295376,1778554757,DyLam
105291,99.62912350672629,1778554757,DyLam
105371,82.30547137146061,1778554757,DyLam
105442,76.69591897668984,1778554757,DyLam
105517,150.42477999176475,1778554757,DyLam
105686,85.12695908670658,1778554757,DyLam
105771,87.1615819545697,1778554757,DyLam
105915,90.62039907793235,1778554757,DyLam
106127,37.71787744865361,1778554757,DyLam
106245,79.73279960767033,1778554757,DyLam
106246,65.98466145667264,1778554757,DyLam
106292,26.462415348316505,1778554757,DyLam
106319,30.853532205581683,1778554757,DyLam
106453,109.32849441067695,1778554757,DyLam
106622,27.947890135663997,1778554757,DyLam
106660,88.5398451262525,1778554757,DyLam
106763,22.557440814562046,1778554757,DyLam
107151,159.56518511726495,1778554757,DyLam
107155,116.37654290128027,1778554757,DyLam
107214,77.06981526174549,1778554757,DyLam
107963,13.516443513314755,1778554757,DyLam
108127,94.20832320324148,1778554757,DyLam
108308,63.8007106128162,1778554757,DyLam
108361,44.96782861562364,1778554757,DyLam
108411,37.103608677307086,1778554757,DyLam
108541,27.07222658889759,1778554757,DyLam
108735,61.87738284368012,1778554757,DyLam
108926,46.12808451848678,1778554757,DyLam
108994,90.9243969750378,1778554757,DyLam
109177,52.93559872207907,1778554757,DyLam
109206,44.93370936522189,1778554757,DyLam
109341,201.0378502930199,1778554757,DyLam
109539,114.85108995455032,1778554757,DyLam
109597,90.05314381292995,1778554757,DyLam
109741,64.10654230898314,1778554757,DyLam
109888,122.31098708074421,1778554757,DyLam
110126,173.44188241120307,1778554757,DyLam
110162,102.45114758000894,1778554757,DyLam
110427,23.79618515789336,1778554757,DyLam
110541,24.59475287515204,1778554757,DyLam
110564,23.87488721414506,1778554757,DyLam
110590,79.19564295863711,1778554757,DyLam
110597,35.68387906580065,1778554757,DyLam
110674,19.653642402723328,1778554757,DyLam
110738,53.55024816059836,1778554757,DyLam
110760,95.04026894261725,1778554757,DyLam
110813,20.222142015269327,1778554757,DyLam
