obj1,obj2,wall_time_min,seed,point_index
729.3268534032919,-36.147167082780655,574.8837839802106,6,40
722.3813244366611,-36.09163768984026,574.8837839802106,6,41
721.6204253902949,-36.17390806728381,574.8837839802106,6,42
733.9375699375639,-36.7640136535008,574.8837839802106,6,43
716.272834127798,-36.5296295233019,574.8837839802106,6,44
724.9987546587305,-35.7799083959183,574.8837839802106,6,45
721.7091872895311,-36.540642113988085,574.8837839802106,6,46
727.6671507348481,-36.63899840761288,574.8837839802106,6,47
720.2179771205759,-36.127023787800496,574.8837839802106,6,48
720.5223522754095,-36.72184484199097,574.8837839802106,6,49
720.7750522387505,-36.72119439224325,574.8837839802106,6,50
718.6636288307549,-36.14189473951219,574.8837839802106,6,51
728.001025548263,-36.30092181534828,574.8837839802106,6,52
731.4057195303088,-36.49163439668018,574.8837839802106,6,53
724.0349263939249,-36.38711255617,574.8837839802106,6,54
707.3671871736412,-36.081672446594304,574.8837839802106,6,55
711.177671092964,-36.82192492177383,574.8837839802106,6,56
719.0713964088529,-36.64347747834204,574.8837839802106,6,57
710.174493051233,-36.112213893015,574.8837839802106,6,58
726.1283185114851,-36.83351684945101,574.8837839802106,6,59
721.5545579418016,-36.11344931415552,574.8837839802106,6,60
721.0065118203056,-36.2330721204723,574.8837839802106,6,61
720.2308950454869,-36.38832131278987,574.8837839802106,6,62
731.149479990406,-36.41163218326729,574.8837839802106,6,63
723.018490971747,-36.1473282954581,574.8837839802106,6,64
718.5933075866021,-36.305830284344665,574.8837839802106,6,65
715.0381590747216,-36.602665316388176,574.8837839802106,6,66
709.4552448280389,-36.81811101045537,574.8837839802106,6,67
713.1879856406479,-36.27396074726321,574.8837839802106,6,68
721.4084750047128,-36.30974478913559,574.8837839802106,6,69
730.6440112788696,-36.09135667741239,574.8837839802106,6,70
715.5162295629386,-36.40764502152233,574.8837839802106,6,71
722.1234732066805,-36.12646298409872,574.8837839802106,6,72
723.5503384846845,-36.2683424872529,574.8837839802106,6,73
711.5794127857255,-36.59205210897085,574.8837839802106,6,74
730.6203279884066,-37.00691580955417,574.8837839802106,6,75
712.367210783367,-37.062811692230255,574.8837839802106,6,76
718.6773535735323,-36.74114236759279,574.8837839802106,6,77
732.8641567498038,-36.3109742551333,574.8837839802106,6,78
715.4021280003246,-36.168793483230544,574.8837839802106,6,79
732.0531445542874,-36.3868367398547,574.8837839802106,6,80
722.2224770787695,-36.50824415130337,574.8837839802106,6,81
721.36960001447,-36.25314683994229,574.8837839802106,6,82
706.6300547457183,-36.80398317898139,574.8837839802106,6,83
